WONumber,Category,BriefDesc,ItemCode,ItemDesc,Qty,UnitPrice,TotalAmt,CompleteDate,ExpenseType,Client,Vendor
484122,"Supplies","1021-1-2B-Vacancy Supplies 1-3-2024","05-00300        ","Base Cabinet 18",1,264.5,264.5,"2024-01-16 14:15:00","Payables","555-565 ASSOCIATES LLC, 555-565 FORT WASHINGTON AVENUE","ALLTYPE MAINTENANCE CORP."
484122,"Supplies","1021-1-2B-Vacancy Supplies 1-3-2024","05-01100        ","Countertop 18",1,191.45,191.45,"2024-01-16 14:15:00","Payables","555-565 ASSOCIATES LLC, 555-565 FORT WASHINGTON AVENUE","ALLTYPE MAINTENANCE CORP."
484138,"Supplies","1027-REPAIRS                       ","35-02079        ","19 X 25 COMBO SINK/ VANITY",1,337,337,"2024-01-03 12:32:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
484197,"Supplies","192-BLDG-Supplies 1-3-2024         ","40-04175        ","Calcium Chloride Pellets 50lbs",7,24.25,169.75,"2024-01-04 14:21:00","Payables","East Tremont LLC, 1920 Washington Ave","ALLTYPE MAINTENANCE CORP."
484204,"Supplies","1088/3J/VAC/REPAIRS/CABINETS       ","05-03900        ","Wall Cab 30/12",1,163.3,163.3,"2024-01-31 12:30:00","Payables","LARKSPUR LLC, 304 W 117TH ST","ALLTYPE MAINTENANCE CORP."
484204,"Supplies","1088/3J/VAC/REPAIRS/CABINETS       ","05-03550        ","Wall Cab 21/30",2,204.7,409.4,"2024-01-31 12:30:00","Payables","LARKSPUR LLC, 304 W 117TH ST","ALLTYPE MAINTENANCE CORP."
484204,"Supplies","1088/3J/VAC/REPAIRS/CABINETS       ","05-04000        ","Wall Cab 30/18",1,192.05,192.05,"2024-01-31 12:30:00","Payables","LARKSPUR LLC, 304 W 117TH ST","ALLTYPE MAINTENANCE CORP."
484204,"Supplies","1088/3J/VAC/REPAIRS/CABINETS       ","05-04050        ","Wall Cab 30/24",1,235.75,235.75,"2024-01-31 12:30:00","Payables","LARKSPUR LLC, 304 W 117TH ST","ALLTYPE MAINTENANCE CORP."
484204,"Supplies","1088/3J/VAC/REPAIRS/CABINETS       ","05-03250        ","Wall Cab 12/30",2,154.1,308.2,"2024-01-31 12:30:00","Payables","LARKSPUR LLC, 304 W 117TH ST","ALLTYPE MAINTENANCE CORP."
484204,"Supplies","1088/3J/VAC/REPAIRS/CABINETS       ","05-00100        ","12'' BASE CABINET",2,224.25,448.5,"2024-01-31 12:30:00","Payables","LARKSPUR LLC, 304 W 117TH ST","ALLTYPE MAINTENANCE CORP."
484204,"Supplies","1088/3J/VAC/REPAIRS/CABINETS       ","05-00300        ","Base Cabinet 18",1,264.5,264.5,"2024-01-31 12:30:00","Payables","LARKSPUR LLC, 304 W 117TH ST","ALLTYPE MAINTENANCE CORP."
484204,"Supplies","1088/3J/VAC/REPAIRS/CABINETS       ","05-00500        ","Base Cabinet 30",1,389.85,389.85,"2024-01-31 12:30:00","Payables","LARKSPUR LLC, 304 W 117TH ST","ALLTYPE MAINTENANCE CORP."
484204,"Supplies","1088/3J/VAC/REPAIRS/CABINETS       ","05-02600        ","Sink Base 30",1,351,351,"2024-01-31 12:30:00","Payables","LARKSPUR LLC, 304 W 117TH ST","ALLTYPE MAINTENANCE CORP."
484204,"Supplies","1088/3J/VAC/REPAIRS/CABINETS       ","05-00100        ","12'' BASE CABINET",1,224.25,224.25,"2024-01-31 12:30:00","Payables","LARKSPUR LLC, 304 W 117TH ST","ALLTYPE MAINTENANCE CORP."
484204,"Supplies","1088/3J/VAC/REPAIRS/CABINETS       ","05-02555        ","Filler 6x84",3,39,117,"2024-01-31 12:30:00","Payables","LARKSPUR LLC, 304 W 117TH ST","ALLTYPE MAINTENANCE CORP."
484204,"Supplies","1088/3J/VAC/REPAIRS/CABINETS       ","05-02530        ","Toe Kick",2,59.4,118.8,"2024-01-31 12:30:00","Payables","LARKSPUR LLC, 304 W 117TH ST","ALLTYPE MAINTENANCE CORP."
484204,"Supplies","1088/3J/VAC/REPAIRS/CABINETS       ","10-00375        ","Door Knob , Brass",1,8.77,8.77,"2024-01-31 12:30:00","Payables","LARKSPUR LLC, 304 W 117TH ST","ALLTYPE MAINTENANCE CORP."
484222,"Supplies","3552-2H-COMBO ALARMS               ","40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",2,60,120,"2024-01-04 14:27:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1043-1047 ST JOHN AVE","ALLTYPE MAINTENANCE CORP."
484222,"Supplies","3552-2H-COMBO ALARMS               ","20-00561        ","GFI Outlets",1,15,15,"2024-01-04 14:27:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1043-1047 ST JOHN AVE","ALLTYPE MAINTENANCE CORP."
484230,"Supplies","1054 - 3B - supplies 1-4-24        ","40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",1,60,60,"2024-01-04 14:15:00","Payables","KAMOL ASSOCIATES LP, 509 WEST 179TH STREET","ALLTYPE MAINTENANCE CORP."
484230,"Supplies","1054 - 3B - supplies 1-4-24        ","40-05625        ","Mailbox Locks 5 - Cam",1,9.25,9.25,"2024-01-04 14:15:00","Payables","KAMOL ASSOCIATES LP, 509 WEST 179TH STREET","ALLTYPE MAINTENANCE CORP."
484230,"Supplies","1054 - 3B - supplies 1-4-24        ","10-01800        ","Lock, Passage",3,10.25,30.75,"2024-01-04 14:15:00","Payables","KAMOL ASSOCIATES LP, 509 WEST 179TH STREET","ALLTYPE MAINTENANCE CORP."
484233,"Supplies","5032-BLDG-SUPPLIES                 ","40-00600        ","Bags, Garbage 23x17x46 Regular",12,37.5,450,"2024-01-05 14:03:00","Payables","RIVULET ROW ASSOCIATES LLC, 541 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484233,"Supplies","5032-BLDG-SUPPLIES                 ","40-00350        ","Bags, Recycle Blue 55 gallon",6,35.53,213.18,"2024-01-05 14:03:00","Payables","RIVULET ROW ASSOCIATES LLC, 541 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484233,"Supplies","5032-BLDG-SUPPLIES                 ","40-04551        ","Deodorant, lavender (5 gallon containers)",4,43.9,175.6,"2024-01-05 14:03:00","Payables","RIVULET ROW ASSOCIATES LLC, 541 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484233,"Supplies","5032-BLDG-SUPPLIES                 ","40-03850        ","Bleach, 1 gallon",6,5.94,35.64,"2024-01-05 14:03:00","Payables","RIVULET ROW ASSOCIATES LLC, 541 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484233,"Supplies","5032-BLDG-SUPPLIES                 ","40-04250        ","Caulking, Bathroom Silicone (white)",6,12.95,77.7,"2024-01-05 14:03:00","Payables","RIVULET ROW ASSOCIATES LLC, 541 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484233,"Supplies","5032-BLDG-SUPPLIES                 ","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",4,9.72,38.88,"2024-01-05 14:03:00","Payables","RIVULET ROW ASSOCIATES LLC, 541 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484233,"Supplies","5032-BLDG-SUPPLIES                 ","40-05610        ","LYNX SPRAY CAN DISINFECTANT 17 OZ.",10,6.45,64.5,"2024-01-05 14:03:00","Payables","RIVULET ROW ASSOCIATES LLC, 541 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484233,"Supplies","5032-BLDG-SUPPLIES                 ","40-04000        ","Broom, Angle",4,11,44,"2024-01-05 14:03:00","Payables","RIVULET ROW ASSOCIATES LLC, 541 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484233,"Supplies","5032-BLDG-SUPPLIES                 ","40-06000        ","Mop,Sticks",3,13.93,41.79,"2024-01-05 14:03:00","Payables","RIVULET ROW ASSOCIATES LLC, 541 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484233,"Supplies","5032-BLDG-SUPPLIES                 ","40-05900        ","Mop, Head 24 oz",6,4.6,27.6,"2024-01-05 14:03:00","Payables","RIVULET ROW ASSOCIATES LLC, 541 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484233,"Supplies","5032-BLDG-SUPPLIES                 ","35-01100        ","P Trap, CP tube and traps 1 1/2",4,27.93,111.72,"2024-01-05 14:03:00","Payables","RIVULET ROW ASSOCIATES LLC, 541 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484233,"Supplies","5032-BLDG-SUPPLIES                 ","40-00775        ","BAGS, MATTRESS (TWIN/FULL)",10,3.84,38.4,"2024-01-05 14:03:00","Payables","RIVULET ROW ASSOCIATES LLC, 541 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484237,"Supplies","192-bldg-hpd viol supplies         ","20-00561        ","GFI Outlets",15,15,225,"2024-01-05 14:02:00","Payables","East Tremont LLC, 1920 Washington Ave","ALLTYPE MAINTENANCE CORP."
484238,"Supplies","1512-BLDG-SUPPLIES                 ","40-00600        ","Bags, Garbage 23x17x46 Regular",12,37.5,450,"2024-01-05 13:50:00","Payables","552-562 UNITED, LP, 552 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484238,"Supplies","1512-BLDG-SUPPLIES                 ","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",4,9.72,38.88,"2024-01-05 13:50:00","Payables","552-562 UNITED, LP, 552 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484238,"Supplies","1512-BLDG-SUPPLIES                 ","40-00350        ","Bags, Recycle Blue 55 gallon",6,35.53,213.18,"2024-01-05 13:50:00","Payables","552-562 UNITED, LP, 552 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484238,"Supplies","1512-BLDG-SUPPLIES                 ","40-04551        ","Deodorant, lavender (5 gallon containers)",1,43.9,43.9,"2024-01-05 13:50:00","Payables","552-562 UNITED, LP, 552 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484238,"Supplies","1512-BLDG-SUPPLIES                 ","40-04250        ","Caulking, Bathroom Silicone (white)",4,12.95,51.8,"2024-01-05 13:50:00","Payables","552-562 UNITED, LP, 552 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484239,"APH-Plumbing","2062-3N- kitchen faucet            ","10-00200        ","LATEX CAULKING 1 TUBE",1,3,3,"2024-02-13 21:37:00","Payables","PLOVER APARTMENTS LLC, 1175 GERARD AVENUE","ALLTYPE MAINTENANCE CORP."
484239,"APH-Plumbing","2062-3N- kitchen faucet            ","35-00251        ","Terry Wipes (Rags)",1,13.5,13.5,"2024-02-13 21:37:00","Payables","PLOVER APARTMENTS LLC, 1175 GERARD AVENUE","ALLTYPE MAINTENANCE CORP."
484239,"APH-Plumbing","2062-3N- kitchen faucet            ","35-01950        ","Tailpiece,1 1/2 x 8 RB flange",1,4.2,4.2,"2024-02-13 21:37:00","Payables","PLOVER APARTMENTS LLC, 1175 GERARD AVENUE","ALLTYPE MAINTENANCE CORP."
484240,"Supplies","1181-BSMT-SUPPLIES                 ","40-04250        ","Caulking, Bathroom Silicone (white)",2,12.95,25.9,"2024-01-04 14:14:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484240,"Supplies","1181-BSMT-SUPPLIES                 ","20-00586        ","Fixture, Satco 13"" ceiling fixture w/o pull",1,13.5,13.5,"2024-01-04 14:14:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484242,"Supplies","5032-52-COMBO ALARMS               ","40-04240        ","Alarm, carbon monoxide/smoke electric",1,65,65,"2024-01-04 14:16:00","Payables","RIVULET ROW ASSOCIATES LLC, 545 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484243,"Supplies","5033-31-COMBO ALARMS               ","40-04240        ","Alarm, carbon monoxide/smoke electric",2,65,130,"2024-01-04 14:19:00","Payables","RIVULET ROW ASSOCIATES LLC, 545 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484254,"Supplies","1440-2G-wood doors                 ","10-00950        ","Hollow Core Door 36 x 80 slab",2,127,254,"2024-01-08 09:24:00","Payables","EAST CLARKE PLACE ASSOCIATES II LLC, 15 EAST CLARKE PLACE","ALLTYPE MAINTENANCE CORP."
484259,"APH-Boiler","1440-bldg-heat pump2 issue         ","35-00490        ","Thermal Coupling",1,123,123,"2024-01-05 13:13:00","Payables","EAST CLARKE PLACE ASSOCIATES II LLC, 15 EAST CLARKE PLACE","ALLTYPE MAINTENANCE CORP."
484269,"Supplies","3503-BLDG-SUPPLIES                 ","40-00600        ","Bags, Garbage 23x17x46 Regular",5,37.5,187.5,"2024-01-05 14:00:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1044 AVENUE ST. JOHN","ALLTYPE MAINTENANCE CORP."
484269,"Supplies","3503-BLDG-SUPPLIES                 ","40-00350        ","Bags, Recycle Blue 55 gallon",3,35.53,106.59,"2024-01-05 14:00:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1044 AVENUE ST. JOHN","ALLTYPE MAINTENANCE CORP."
484269,"Supplies","3503-BLDG-SUPPLIES                 ","35-01060        ","GORTON #C ANGLE VALVES",2,32.93,65.86,"2024-01-05 14:00:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1044 AVENUE ST. JOHN","ALLTYPE MAINTENANCE CORP."
484269,"Supplies","3503-BLDG-SUPPLIES                 ","35-01061        ","GORTON #D ANGLE VALVES",2,36.03,72.06,"2024-01-05 14:00:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1044 AVENUE ST. JOHN","ALLTYPE MAINTENANCE CORP."
484271,"Supplies","3502-BLDG-SUPPLIES                 ","40-00600        ","Bags, Garbage 23x17x46 Regular",5,37.5,187.5,"2024-01-05 14:01:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1034 AVENUE ST.JOHN","ALLTYPE MAINTENANCE CORP."
484271,"Supplies","3502-BLDG-SUPPLIES                 ","40-00350        ","Bags, Recycle Blue 55 gallon",3,35.53,106.59,"2024-01-05 14:01:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1034 AVENUE ST.JOHN","ALLTYPE MAINTENANCE CORP."
484272,"Supplies","1087-6E VACANT/SUPPLIES(AMC)       ","20-00400        ","Bulbs, 60 watt frost white",12,4,48,"2024-01-04 14:12:00","Payables","651 SOUTHERN ASSOCIATES, LP, 651 SOUTHERN BLVD.","ALLTYPE MAINTENANCE CORP."
484276,"Supplies","1088-BLDG-SUPPLIES                 ","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",12,9.72,116.64,"2024-01-05 13:59:00","Payables","LARKSPUR LLC, 304 W 117TH ST","ALLTYPE MAINTENANCE CORP."
484276,"Supplies","1088-BLDG-SUPPLIES                 ","40-00450        ","Bags, Recycle Clear 55 Gallon",10,40.58,405.8,"2024-01-05 13:59:00","Payables","LARKSPUR LLC, 304 W 117TH ST","ALLTYPE MAINTENANCE CORP."
484276,"Supplies","1088-BLDG-SUPPLIES                 ","40-00600        ","Bags, Garbage 23x17x46 Regular",10,37.5,375,"2024-01-05 13:59:00","Payables","LARKSPUR LLC, 304 W 117TH ST","ALLTYPE MAINTENANCE CORP."
484289,"APH-Plumbing","1082-5B-BATHROOM SINK DRAIN        ","35-0072         ","Universal-Plumbing Supplies",1,73,73,"2024-01-08 10:02:00","Payables","FLEETWOOD ASSOCIATES, LP, 1361 COLLEGE AVENUE","ALLTYPE MAINTENANCE CORP."
484296,"APH-Plumbing","3506-4B-PLUMBING                   ","35-02050        ","Toilet Tank Handles",1,3.25,3.25,"2024-02-13 19:27:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 507 E 139TH ST","ALLTYPE MAINTENANCE CORP."
484296,"APH-Plumbing","3506-4B-PLUMBING                   ","35-02500        ","Wax Gaskets",1,2.5,2.5,"2024-02-13 19:27:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 507 E 139TH ST","ALLTYPE MAINTENANCE CORP."
484296,"APH-Plumbing","3506-4B-PLUMBING                   ","35-01050        ","Joni Bolts SOS",1,2.62,2.62,"2024-02-13 19:27:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 507 E 139TH ST","ALLTYPE MAINTENANCE CORP."
484296,"APH-Plumbing","3506-4B-PLUMBING                   ","40-04250        ","Caulking, Bathroom Silicone (white)",1,12.95,12.95,"2024-02-13 19:27:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 507 E 139TH ST","ALLTYPE MAINTENANCE CORP."
484296,"APH-Plumbing","3506-4B-PLUMBING                   ","35-02000        ","Toilet Flapper",1,8.75,8.75,"2024-02-13 19:27:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 507 E 139TH ST","ALLTYPE MAINTENANCE CORP."
484296,"APH-Plumbing","3506-4B-PLUMBING                   ","35-00251        ","Terry Wipes (Rags)",1,13.5,13.5,"2024-02-13 19:27:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 507 E 139TH ST","ALLTYPE MAINTENANCE CORP."
484297,"Supplies","1868-bldg-supplies 1/4/23          ","40-06192        ","IN A FIRE CLOSE ALL DOORS SELF STICK SIGN",6,3.77,22.62,"2024-01-08 09:25:00","Payables","AZOIC II ASSOCIATES LLC, 308 WEST 147TH ST.","ALLTYPE MAINTENANCE CORP."
484301,"Supplies","3520-BLDG-SUPPLIES                 ","40-00350        ","Bags, Recycle Blue 55 gallon",6,35.53,213.18,"2024-01-05 13:56:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 223-227 CYPRESS AVENUE AKA 649 EAST 137 STREET","ALLTYPE MAINTENANCE CORP."
484301,"Supplies","3520-BLDG-SUPPLIES                 ","40-00450        ","Bags, Recycle Clear 55 Gallon",6,40.58,243.48,"2024-01-05 13:56:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 223-227 CYPRESS AVENUE AKA 649 EAST 137 STREET","ALLTYPE MAINTENANCE CORP."
484301,"Supplies","3520-BLDG-SUPPLIES                 ","40-00500        ","Bags, Compactor 29",6,42.16,252.96,"2024-01-05 13:56:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 223-227 CYPRESS AVENUE AKA 649 EAST 137 STREET","ALLTYPE MAINTENANCE CORP."
484301,"Supplies","3520-BLDG-SUPPLIES                 ","40-04553        ","Deodrant, island tropic (5 gallon containers)",2,43.9,87.8,"2024-01-05 13:56:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 223-227 CYPRESS AVENUE AKA 649 EAST 137 STREET","ALLTYPE MAINTENANCE CORP."
484301,"Supplies","3520-BLDG-SUPPLIES                 ","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",4,9.72,38.88,"2024-01-05 13:56:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 223-227 CYPRESS AVENUE AKA 649 EAST 137 STREET","ALLTYPE MAINTENANCE CORP."
484301,"Supplies","3520-BLDG-SUPPLIES                 ","40-05900        ","Mop, Head 24 oz",4,4.6,18.4,"2024-01-05 13:56:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 223-227 CYPRESS AVENUE AKA 649 EAST 137 STREET","ALLTYPE MAINTENANCE CORP."
484301,"Supplies","3520-BLDG-SUPPLIES                 ","20-00900        ","Switches, Single light pole (white)",6,1.55,9.3,"2024-01-05 13:56:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 223-227 CYPRESS AVENUE AKA 649 EAST 137 STREET","ALLTYPE MAINTENANCE CORP."
484301,"Supplies","3520-BLDG-SUPPLIES                 ","30-00300        ","Paint,#160 2 gallon (white)",1,64,64,"2024-01-05 13:56:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 223-227 CYPRESS AVENUE AKA 649 EAST 137 STREET","ALLTYPE MAINTENANCE CORP."
484301,"Supplies","3520-BLDG-SUPPLIES                 ","20-00810        ","Plate, Single wall toggle (white)",6,2.03,12.18,"2024-01-05 13:56:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 223-227 CYPRESS AVENUE AKA 649 EAST 137 STREET","ALLTYPE MAINTENANCE CORP."
484301,"Supplies","3520-BLDG-SUPPLIES                 ","20-00560        ","Duplex Outlets",6,1.5,9,"2024-01-05 13:56:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 223-227 CYPRESS AVENUE AKA 649 EAST 137 STREET","ALLTYPE MAINTENANCE CORP."
484303,"APH-Plumbing","3544-5H-BEDROOM RADIATOR           ","35-01200        ","Radiator,angle valve 1",1,125,125,"2024-01-08 21:42:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 650-658 SOUTHERN BOULEVARD","ALLTYPE MAINTENANCE CORP."
484310,"Supplies","1182-10-VANITY                     ","35-02079        ","19 X 25 COMBO SINK/ VANITY",1,337,337,"2024-01-08 09:17:00","Payables","83 POST AVENUE ASSOCIATES LLC, 685 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484310,"Supplies","1182-10-VANITY                     ","35-00050        ","DELTA SINGLE LEVER BATH FAUCET includes speedy connect #520 MPU-DST",1,120,120,"2024-01-08 09:17:00","Payables","83 POST AVENUE ASSOCIATES LLC, 685 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484310,"Supplies","1182-10-VANITY                     ","35-01500        ","Speedy Conn., flex 20",2,3.95,7.9,"2024-01-08 09:17:00","Payables","83 POST AVENUE ASSOCIATES LLC, 685 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484310,"Supplies","1182-10-VANITY                     ","35-01100        ","P Trap, CP tube and traps 1 1/2",1,27.93,27.93,"2024-01-08 09:17:00","Payables","83 POST AVENUE ASSOCIATES LLC, 685 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484310,"Supplies","1182-10-VANITY                     ","35-01950        ","Tailpiece,1 1/2 x 8 RB flange",1,4.2,4.2,"2024-01-08 09:17:00","Payables","83 POST AVENUE ASSOCIATES LLC, 685 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484310,"Supplies","1182-10-VANITY                     ","35-01085        ","Pipe Elbow 90, 12",1,9.25,9.25,"2024-01-08 09:17:00","Payables","83 POST AVENUE ASSOCIATES LLC, 685 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
484364,"Supplies","455-4B-wood door                   ","10-00950        ","Hollow Core Door 36 x 80 slab",1,127,127,"2024-01-08 09:26:00","Payables","500 Trinity LLC, 500 Trinity Avenue","ALLTYPE MAINTENANCE CORP."
484414,"Supplies","3503-47-PAINT SUPPLIES             ","30-01900        ","Primer, KILZ Mold & Mildew",1,41,41,"2024-01-08 09:28:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1044 AVENUE ST. JOHN","ALLTYPE MAINTENANCE CORP."
484414,"Supplies","3503-47-PAINT SUPPLIES             ","30-00400        ","Paint, #160 5 gallon (white)",1,162,162,"2024-01-08 09:28:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1044 AVENUE ST. JOHN","ALLTYPE MAINTENANCE CORP."
484422,"Supplies","1051 - 2G - counter and cabinets   ","05-01900        ","Countertop 60",1,303.35,303.35,"2024-01-22 12:14:00","Payables","WEST 187 STREET ASSOCIATES, 515 WEST 187 STREET","ALLTYPE MAINTENANCE CORP."
484422,"Supplies","1051 - 2G - counter and cabinets   ","05-02600        ","Sink Base 30",1,351,351,"2024-01-22 12:14:00","Payables","WEST 187 STREET ASSOCIATES, 515 WEST 187 STREET","ALLTYPE MAINTENANCE CORP."
484422,"Supplies","1051 - 2G - counter and cabinets   ","05-00500        ","Base Cabinet 30",1,389.85,389.85,"2024-01-22 12:14:00","Payables","WEST 187 STREET ASSOCIATES, 515 WEST 187 STREET","ALLTYPE MAINTENANCE CORP."
484422,"Supplies","1051 - 2G - counter and cabinets   ","05-02530        ","Toe Kick",1,59.4,59.4,"2024-01-22 12:14:00","Payables","WEST 187 STREET ASSOCIATES, 515 WEST 187 STREET","ALLTYPE MAINTENANCE CORP."
484429,"Supplies","1027-1F-SUPPLIES                   ","35-00060        ","DELTA SINGLE LEVER KITCHEN FAUCET #100-DST",2,140,280,"2024-01-08 09:16:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
484429,"Supplies","1027-1F-SUPPLIES                   ","40-03850        ","Bleach, 1 gallon",6,5.94,35.64,"2024-01-08 09:16:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
484429,"Supplies","1027-1F-SUPPLIES                   ","40-03600        ","Battery AA Duracell  4 pack",6,4.91,29.46,"2024-01-08 09:16:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
484429,"Supplies","1027-1F-SUPPLIES                   ","40-04400        ","Cleaner, Window",1,12.1,12.1,"2024-01-08 09:16:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
484429,"Supplies","1027-1F-SUPPLIES                   ","40-06125        ","Paper Towels 1 Roll",15,1.83,27.45,"2024-01-08 09:16:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
484429,"Supplies","1027-1F-SUPPLIES                   ","36-00100        ","TOILET SEAT FOR PLUMBERS",2,17.48,34.96,"2024-01-08 09:16:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
484429,"Supplies","1027-1F-SUPPLIES                   ","30-00210        ","Paint,Brush 3",4,2.03,8.12,"2024-01-08 09:16:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
484429,"Supplies","1027-1F-SUPPLIES                   ","30-00900        ","Paint, Roller9",3,3.95,11.85,"2024-01-08 09:16:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
484430,"Supplies","1027-BLDG-SUPPLIES                 ","30-00400        ","Paint, #160 5 gallon (white)",1,162,162,"2024-01-08 09:14:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
484430,"Supplies","1027-BLDG-SUPPLIES                 ","35-01900        ","Spindle,Gerber Shower",6,8.31,49.86,"2024-01-08 09:14:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
484430,"Supplies","1027-BLDG-SUPPLIES                 ","35-01085        ","Pipe Elbow 90, 12",6,9.25,55.5,"2024-01-08 09:14:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
484432,"Supplies","1027-BLDG-SUPPLIES                 ","40-00600        ","Bags, Garbage 23x17x46 Regular",8,37.5,300,"2024-01-08 09:15:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
484432,"Supplies","1027-BLDG-SUPPLIES                 ","40-00450        ","Bags, Recycle Clear 55 Gallon",2,40.58,81.16,"2024-01-08 09:15:00","Payables","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","ALLTYPE MAINTENANCE CORP."
