WONumber,JObStatus,Category,CompleteDate,CallDate,SchedDate,BatchID,BriefDesc,ExpenseType,yardiCreateDate,yardiUpdatedDate
470966,"Work Completed","APH-Plumbing","06/16/2023 13:17:00","2023-06-08 09:53:02","06/16/2023 09:53:00",1600028896,"3504-BLDG-Plumbing                 ","Payables","2023-06-08 00:00:00","2023-06-27 14:09:09"
470972,"Work Completed","APH-Plumbing","06/09/2023 09:15:00","2023-06-08 10:11:56","06/09/2023 10:11:00",1600028826,"3507-5C-Plumbing                   ","Payables","2023-06-08 00:00:00","2023-06-16 09:17:24"
470984,"Work Completed","Supplies","06/12/2023 09:05:00","2023-06-08 11:05:03","06/08/2023 11:05:00",1600028824,"1263-building supplies             ","Payables","2023-06-08 00:00:00","2023-06-16 09:07:02"
470994,"Work Completed","Supplies","06/14/2023 18:31:00","2023-06-08 11:46:15","06/08/2023 11:46:00",1600028824,"1182-BACKYARD DEBRIS DISPOSAL      ","Payables","2023-06-08 00:00:00","2023-06-21 14:18:53"
470997,"Work Completed","Repairs",,"2023-06-08 12:01:56","06/13/2023 12:01:00",1600028931,"1027-VAC-1G-FRICTION SURFACES      ","Payables","2023-06-08 00:00:00","2023-07-11 10:52:51"
471001,"Work Completed","Supplies","06/09/2023 09:39:00","2023-06-08 12:15:05","06/08/2023 12:15:00",1600028824,"2020-bldg supply order             ","Payables","2023-06-08 00:00:00","2023-06-14 09:40:01"
471004,"Work Completed","Supplies","06/09/2023 09:31:00","2023-06-08 12:21:08","06/08/2023 12:21:00",1600028824,"2022-bldg-supplies                 ","Payables","2023-06-08 00:00:00","2023-06-14 09:38:57"
471049,"Work Completed","Supplies","06/09/2023 09:26:00","2023-06-08 14:38:19","06/08/2023 14:38:00",1600028824,"1182-20-SUPPLIES                   ","Payables","2023-06-08 00:00:00","2023-06-14 09:26:56"
471054,"Work Completed","Repairs","06/14/2023 22:00:00","2023-06-08 15:36:53","06/08/2023 15:36:00",1600028893,"3512-1A-BATHROOM CEILING           ","Payables","2023-06-08 00:00:00","2023-06-25 22:03:33"
471055,"Work Completed","Repairs","06/15/2023 22:04:00","2023-06-08 15:50:30","06/14/2023 17:22:00",1600028893,"353-1C Hallway and kitchen repairs ","Payables","2023-06-08 00:00:00","2023-06-25 22:08:04"
471057,"Scheduled","Supplies",,"2023-06-08 16:00:18","06/08/2023 16:00:18",0,"3540-BLDG-GARBAGE BAGS             ","Payables","2023-06-08 00:00:00","2023-06-08 16:00:18"
471058,"Work Completed","Supplies","06/12/2023 09:29:00","2023-06-08 16:00:31","06/08/2023 16:24:00",1600028824,"1087-1e-supplies                   ","Payables","2023-06-08 00:00:00","2023-06-16 09:30:49"
471060,"Work Completed","Supplies","06/09/2023 09:44:00","2023-06-08 16:37:15","06/08/2023 16:37:00",1600028824,"1011-2B-Supplies                   ","Payables","2023-06-08 00:00:00","2023-06-14 09:45:38"
471061,"Work Completed","Supplies","06/12/2023 09:31:00","2023-06-08 16:45:17","06/08/2023 16:45:00",1600028824,"3500-BLDG-SUPPLIES                 ","Payables","2023-06-08 00:00:00","2023-06-16 09:35:40"
471065,"Work Completed","Supplies","06/12/2023 09:03:00","2023-06-08 17:20:47","06/08/2023 17:20:00",1600028824,"1028-1D-SUPPLY                     ","Payables","2023-06-08 00:00:00","2023-06-16 09:05:11"
471084,"Work Completed","Supplies","06/09/2023 16:14:00","2023-06-09 08:58:11","06/09/2023 08:58:00",1600028894,"3651-1-3A-Supplies                 ","Payables","2023-06-09 00:00:00","2023-07-03 16:14:53"
471085,"Work Completed","APH-Boiler","06/19/2023 17:08:00","2023-06-09 09:00:11","06/09/2023 09:00:00",1600028825,"1027-BDLG-BOILER                   ","Payables","2023-06-09 00:00:00","2023-06-19 17:22:58"
471088,"Work Completed","Supplies","06/09/2023 16:16:00","2023-06-09 09:26:01","06/09/2023 09:26:00",1600028894,"1181-E5-VAC-SUPPLIES               ","Payables","2023-06-09 00:00:00","2023-07-03 16:17:44"
471089,"Work Completed","Supplies","06/09/2023 16:15:00","2023-06-09 09:30:38","06/09/2023 09:30:00",1600028894,"1181-C5-SUPPLIES                   ","Payables","2023-06-09 00:00:00","2023-07-03 16:16:11"
471090,"Work Completed","Supplies","06/09/2023 16:16:00","2023-06-09 09:33:15","06/09/2023 09:33:00",1600029050,"1181-BLDG-SUPPLIES                 ","Payables","2023-06-09 00:00:00","2023-07-12 11:22:26"
471092,"Work Completed","Supplies","06/13/2023 18:10:00","2023-06-09 09:39:20","06/13/2023 18:09:00",1600028824,"1051 - Bldg - supplies 6-9-23      ","Payables","2023-06-09 00:00:00","2023-06-16 18:11:19"
471093,"Work Completed","Repairs","06/15/2023 19:48:00","2023-06-09 09:41:45","06/15/2023 14:48:00",1600029049,"332 E 117 St Apt 1 repairs         ","Payables","2023-06-09 00:00:00","2023-07-12 13:21:25"
471094,"Work Completed","Supplies","06/20/2023 13:08:00","2023-06-09 09:49:40","06/20/2023 13:07:00",1600028894,"1053 - Bldg - supplies 6-9-23      ","Payables","2023-06-09 00:00:00","2023-06-23 13:09:43"
471095,"Work Completed","Supplies","06/16/2023 13:03:00","2023-06-09 09:59:45","06/09/2023 09:59:00",1600028894,"1095-bldg-supplies                 ","Payables","2023-06-09 00:00:00","2023-07-05 11:42:20"
471096,"Work Completed","Supplies","06/13/2023 18:06:00","2023-06-09 10:08:16","06/13/2023 18:06:00",1600028824,"1054 - Bldg - supplies 6-9-23      ","Payables","2023-06-09 00:00:00","2023-06-16 18:08:43"
471099,"Work Completed","APH-Plumbing","06/12/2023 11:09:00","2023-06-09 10:16:13","06/12/2023 10:16:00",1600028826,"1096-3B-TOILET                     ","Payables","2023-06-09 00:00:00","2023-06-21 11:51:15"
471100,"Work Completed","APH-Boiler","06/20/2023 09:31:00","2023-06-09 10:25:08","06/15/2023 10:25:00",1600028897,"1887-BLDG-BOILER                   ","Payables","2023-06-09 00:00:00","2023-06-30 09:33:09"
471101,"Work Completed","APH-Plumbing","06/13/2023 07:55:00","2023-06-09 10:27:03","06/13/2023 10:27:00",1600029271,"1112-4A-TOILET                     ","Payables","2023-06-09 00:00:00","2023-08-01 14:35:32"
471104,"Work Completed","Supplies","06/16/2023 12:51:00","2023-06-09 10:31:39","06/16/2023 12:51:00",1600028894,"1192 - Bldg - supplies 6-9-23      ","Payables","2023-06-09 00:00:00","2023-06-23 12:53:40"
471106,"Work Completed","Supplies","06/09/2023 12:55:00","2023-06-09 10:43:09","06/09/2023 12:55:00",1600028894,"2042-1 medicine cabinet            ","Payables","2023-06-09 00:00:00","2023-06-23 12:57:38"
471108,"Work Completed","Supplies","06/14/2023 11:42:00","2023-06-09 10:50:09","06/09/2023 10:50:00",1600028894,"3528-BLDG-SUPPLIES                 ","Payables","2023-06-09 00:00:00","2023-06-23 11:44:31"
471111,"Work Completed","Supplies","06/14/2023 18:19:00","2023-06-09 11:14:12","06/09/2023 11:14:00",1600028824,"1085-BLDG-SUPPLIES                 ","Payables","2023-06-09 00:00:00","2023-06-16 18:21:28"
471112,"Work Completed","APH-Plumbing","06/12/2023 13:33:00","2023-06-09 11:20:45","06/12/2023 13:32:00",1600028896,"1880-517 Toilet                    ","Payables","2023-06-09 00:00:00","2023-06-30 13:26:23"
471118,"Work Completed","Supplies","06/16/2023 13:06:00","2023-06-09 11:50:15","06/09/2023 11:50:00",1600028894,"1095-4C-SUPPLIES 6.9.23            ","Payables","2023-06-09 00:00:00","2023-06-23 13:07:21"
471119,"Work Completed","Supplies","06/13/2023 09:41:00","2023-06-09 11:51:02","06/13/2023 09:41:00",1600028824,"1365-Bldg Supplies                 ","Payables","2023-06-09 00:00:00","2023-06-16 09:42:22"
471136,"Work Completed","APH-Plumbing","06/15/2023 12:42:00","2023-06-09 12:43:19","06/15/2023 12:43:00",1600028896,"1182-29-PLUMBING                   ","Payables","2023-06-09 00:00:00","2023-06-27 14:12:01"
471140,"Work Completed","APH-Plumbing","06/09/2023 09:43:00","2023-06-09 14:29:19","06/09/2023 14:29:00",1600028826,"1367-AB-PLUMBING                   ","Payables","2023-06-09 00:00:00","2023-06-16 09:49:11"
471141,"Work Completed","APH-Plumbing","06/23/2023 12:20:00","2023-06-09 14:31:04","06/23/2023 14:31:00",1600028896,"3506-5B-PLUMBING                   ","Payables","2023-06-09 00:00:00","2023-06-29 12:24:04"
471152,"Call","APH-Plumbing",,"2023-06-12 07:43:36",,0,"1006 - Bldg -sprinkler leak Laundry","Payables","2023-06-12 00:00:00","2023-06-12 07:46:55"
471153,"Work Completed","APH-Plumbing","06/12/2023 16:40:00","2023-06-12 08:03:36","06/12/2023 16:39:00",1600028826,"1021 - 1-1D - Tub Stoppage         ","Payables","2023-06-12 00:00:00","2023-06-14 16:41:57"
471156,"Work Completed","APH-Boiler","06/12/2023 15:09:00","2023-06-12 08:49:40","06/12/2023 08:49:00",1600028825,"2063-BLDG-PLUMBING                 ","Payables","2023-06-12 00:00:00","2023-06-21 15:22:08"
471157,"Work Completed","Supplies","06/13/2023 18:09:00","2023-06-12 08:58:22","06/12/2023 08:58:00",1600028824,"BLDG-1142-BUILDING SUPPLY          ","Payables","2023-06-12 00:00:00","2023-06-16 18:09:37"
471158,"Scheduled","APH-Plumbing",,"2023-06-12 08:59:32","06/12/2023 08:59:00",0,"3506-5B-Plumbing                   ","Payables","2023-06-12 00:00:00","2023-06-22 16:06:55"
471159,"Scheduled","APH-Plumbing",,"2023-06-12 09:09:42","06/12/2023 09:09:00",0,"1182-34-PLUMBING                   ","Payables","2023-06-12 00:00:00","2023-06-12 09:43:07"
471160,"Work Completed","APH-Plumbing","06/14/2023 08:43:00","2023-06-12 09:12:24","06/14/2023 09:12:00",1600028896,"1182-25-PLUMBING                   ","Payables","2023-06-12 00:00:00","2023-06-28 08:45:27"
471161,"Work Completed","Supplies","06/13/2023 18:04:00","2023-06-12 09:25:18","06/12/2023 09:25:00",1600028824,"1970-BLDG-BUILDING SUPPLY          ","Payables","2023-06-12 00:00:00","2023-06-16 18:06:04"
471162,"Work Completed","Supplies","06/14/2023 18:29:00","2023-06-12 09:28:26","06/14/2023 09:28:00",1600028824,"1976-BLDG-SUPPLIES                 ","Payables","2023-06-12 00:00:00","2023-06-16 18:30:38"
471167,"Work Completed","Supplies","06/14/2023 16:04:00","2023-06-12 09:56:32","06/12/2023 09:56:00",1600028894,"2060-BLDG-SUPPLIES/PLYWOOD         ","Payables","2023-06-12 00:00:00","2023-07-03 16:05:47"
471184,"Work Completed","APH-Plumbing","06/12/2023 08:41:00","2023-06-12 12:17:39","06/12/2023 12:17:00",1600028826,"1976-302-BACK TO BACK STOPPAGE     ","Payables","2023-06-12 00:00:00","2023-06-15 09:08:27"
471188,"Work Completed","Supplies","06/14/2023 18:27:00","2023-06-12 12:25:06","06/14/2023 13:43:00",1600028824,"1263-3E - Supplies                 ","Payables","2023-06-12 00:00:00","2023-06-16 18:28:42"
471189,"Work Completed","Supplies","06/14/2023 18:25:00","2023-06-12 12:30:27","06/14/2023 13:39:00",1600028824,"1264-3C- Supplies                  ","Payables","2023-06-12 00:00:00","2023-06-16 18:26:19"
471190,"Work Completed","Repairs","06/21/2023 09:54:00","2023-06-12 12:44:34","06/21/2023 12:44:00",1600028893,"225-611 3 YR Paint                 ","Payables","2023-06-12 00:00:00","2023-07-04 09:57:40"
471191,"Work Completed","Repairs","06/16/2023 20:03:00","2023-06-12 13:10:28","06/16/2023 13:12:00",1600028893,"225-702 3 YR Paint                 ","Payables","2023-06-12 00:00:00","2023-06-25 20:06:45"
471195,"Work Completed","APH-Boiler","06/16/2023 18:49:00","2023-06-12 13:49:46","06/12/2023 13:49:00",1600028825,"1366-BLDG-DRAIN LINE/TANK REPAIR   ","Payables","2023-06-12 00:00:00","2023-06-21 15:49:34"
471196,"Work Completed","Repairs","06/15/2023 18:09:00","2023-06-12 13:50:11","06/15/2023 14:20:00",1600028931,"332 E 117 apt 2 Floors             ","Payables","2023-06-12 00:00:00","2023-07-09 18:12:44"
471198,"Work Completed","APH-Plumbing","09/28/2023 08:35:00","2023-06-12 14:13:02","09/28/2023 14:13:00",1600030375,"3518-3D-PLUMBING                   ","Payables","2023-06-12 00:00:00","2023-10-03 08:40:42"
471199,"Work Completed","Supplies","06/13/2023 18:12:00","2023-06-12 14:15:17","06/12/2023 14:15:00",1600028824,"1039-3B-SUPPLIES/FIXTURES          ","Payables","2023-06-12 00:00:00","2023-06-16 18:13:59"
471201,"Work Completed","Supplies","06/14/2023 09:00:00","2023-06-12 14:18:30","06/12/2023 14:18:00",1600028824,"1512-2F-SUPPLIES/FIXTURES          ","Payables","2023-06-12 00:00:00","2023-06-16 09:01:17"
471203,"Work Completed","Supplies","07/27/2023 15:18:00","2023-06-12 14:34:47","06/12/2023 14:34:00",1600029093,"3552-1C HPD VIOL/SUPPLIES/COMBO ALA","Payables","2023-06-12 00:00:00","2023-08-02 15:18:53"
471204,"Scheduled","Supplies",,"2023-06-12 14:39:18","06/12/2023 14:39:00",0,"3503-BLDG SUPPLIES                 ","Payables","2023-06-12 00:00:00","2023-06-13 09:37:49"
471212,"Work Completed","Supplies","06/14/2023 11:44:00","2023-06-12 16:10:10","06/12/2023 16:10:00",1600028894,"5034-BST-SUPPLIES/LIGHTS           ","Payables","2023-06-12 00:00:00","2023-06-23 11:46:17"
471218,"Work Completed","Repairs","06/14/2023 20:01:00","2023-06-12 16:48:46","06/14/2023 16:48:00",1600028893,"1026-8-BATHROOM PAINT REPAIR       ","Payables","2023-06-12 00:00:00","2023-06-25 20:03:29"
471219,"Work Completed","APH-Boiler","07/03/2023 15:21:00","2023-06-13 07:36:42","07/03/2023 15:25:00",1600029094,"1021 - Boiler - Flame Failure      ","Payables","2023-06-13 00:00:00","2023-08-08 08:46:55"
471220,"Work Completed","Repairs","11/06/2024 10:31:00","2023-06-13 08:20:38","11/06/2023 10:30:00",1600030845,"1057/4C/VAC/REPAIRS                ","Payables","2023-06-13 00:00:00","2024-01-03 11:03:52"
471226,"Work Completed","Supplies","06/13/2023 11:38:00","2023-06-13 08:44:15","06/13/2023 08:44:00",1600028894,"3552-3A FLOATER SUPPLIES(AMC)      ","Payables","2023-06-13 00:00:00","2023-06-23 11:38:39"
471229,"Work Completed","APH-Plumbing","06/13/2023 08:50:00","2023-06-13 08:50:52","06/13/2023 08:48:00",1600028896,"1055-4R Bath-tub leak              ","Payables","2023-06-13 00:00:00","2023-06-28 08:54:28"
471234,"Scheduled","Supplies",,"2023-06-13 09:35:05","06/13/2023 09:35:06",0,"3540-2D SUPPLIES/SHOWER HEAD       ","Payables","2023-06-13 00:00:00","2023-06-13 09:35:06"
471246,"Work Completed","Supplies","06/28/2023 09:55:00","2023-06-13 10:12:58","06/13/2023 10:12:00",1600029143,"3505-4C-CAB/COUNTER                ","Payables","2023-06-13 00:00:00","2023-08-10 09:56:03"
471251,"Work Completed","Supplies","06/16/2023 18:18:00","2023-06-13 10:26:42","06/13/2023 10:26:00",1600028824,"3505-4C-SUPPLIES                   ","Payables","2023-06-13 00:00:00","2023-06-16 18:19:08"
471252,"Work Completed","APH-Boiler","06/23/2023 09:54:00","2023-06-13 10:26:56","06/13/2023 10:26:00",1600028897,"2061-BLDG-BOILER REPAIR            ","Payables","2023-06-13 00:00:00","2023-06-30 09:57:45"
471253,"Work Completed","Supplies","06/14/2023 18:14:00","2023-06-13 10:28:28","06/14/2023 10:28:00",1600028824,"7001-BLDG-SUPPLIES                 ","Payables","2023-06-13 00:00:00","2023-06-16 18:17:49"
471254,"Work Completed","Supplies","06/14/2023 11:38:00","2023-06-13 10:33:48","06/13/2023 10:33:00",1600028894,"3501-24-DOOR SUPPLIES              ","Payables","2023-06-13 00:00:00","2023-06-23 11:39:33"
471258,"Work Completed","Repairs","07/10/2023 13:53:00","2023-06-13 10:44:46","06/13/2023 10:44:00",1600029049,"3505-4C-APARTMENT REPAIR           ","Payables","2023-06-13 00:00:00","2023-07-13 13:54:11"
471259,"Work Completed","Repairs","06/13/2023 17:10:00","2023-06-13 11:04:30","06/13/2023 11:04:00",1600028893,"1028-6F-APT REPAIR                 ","Payables","2023-06-13 00:00:00","2023-06-23 17:11:49"
471262,"Work Completed","Supplies","06/14/2023 11:36:00","2023-06-13 11:19:14","06/13/2023 11:19:00",1600028894,"3540-BLDG-SUPPLIES                 ","Payables","2023-06-13 00:00:00","2023-06-23 11:37:37"
471278,"Work Completed","Repairs","06/13/2023 18:41:00","2023-06-13 12:31:24","06/13/2023 12:31:00",1600028893,"3533-4E-3YR PAINT                  ","Payables","2023-06-13 00:00:00","2023-07-03 18:49:51"
471289,"Work Completed","Supplies","06/14/2023 09:08:00","2023-06-13 14:41:16","06/13/2023 14:41:00",1600028824,"3132-4E-Supplies                   ","Payables","2023-06-13 00:00:00","2023-06-16 09:08:58"
471299,"Work Completed","Repairs","06/20/2023 20:16:00","2023-06-13 16:32:03","06/20/2023 14:36:00",1600028893,"1055-3R bathroom ceiling           ","Payables","2023-06-13 00:00:00","2023-07-03 20:23:21"
471300,"Work Completed","Repairs","06/20/2023 09:50:00","2023-06-13 16:34:29","06/20/2023 14:39:00",1600028893,"130 Edgecombe 2R Bathroom ceiling  ","Payables","2023-06-13 00:00:00","2023-07-04 09:53:31"
471309,"Canceled","APH-Boiler",,"2023-06-14 07:07:30",,0,"1006 - Boiler - no hot water       ","Payables","2023-06-14 00:00:00","2023-08-08 08:43:44"
471314,"Work Completed","APH-Boiler","06/14/2023 17:06:00","2023-06-14 09:11:54","06/14/2023 17:06:00",1600028825,"1366-Pressuretrol                  ","Payables","2023-06-14 00:00:00","2023-06-19 17:08:39"
471315,"Scheduled","Supplies",,"2023-06-14 09:14:02","06/14/2023 09:14:02",0,"3519-BLDG-SUPPLIES                 ","Payables","2023-06-14 00:00:00","2023-06-14 09:14:02"
471321,"Work Completed","Repairs","06/22/2023 17:58:00","2023-06-14 09:42:14","06/22/2023 09:42:00",1600028893,"1703-2B-CLOSET REPAIR              ","Payables","2023-06-14 00:00:00","2023-07-03 17:59:57"
471323,"Work Completed","APH-Plumbing","06/14/2023 14:29:00","2023-06-14 10:01:04","06/14/2023 10:01:00",1600028896,"3520-3A-PLUMBING                   ","Payables","2023-06-14 00:00:00","2023-06-28 08:21:44"
471326,"Work Completed","APH-Plumbing","06/15/2023 12:28:00","2023-06-14 10:03:22","06/15/2023 10:03:00",1600028896,"1028-1E-PLUMBING                   ","Payables","2023-06-14 00:00:00","2023-06-27 14:12:48"
471327,"Work Completed","APH-Plumbing","06/14/2023 16:49:00","2023-06-14 10:04:44","06/14/2023 10:04:00",1600028896,"1096-4A-SHOWER BODY                ","Payables","2023-06-14 00:00:00","2023-06-27 16:51:31"
471328,"Work Completed","APH-Plumbing","06/14/2023 16:47:00","2023-06-14 10:06:22","06/14/2023 10:06:00",1600028896,"1096-3A-KITCHEN FAUCET             ","Payables","2023-06-14 00:00:00","2023-06-28 16:44:29"
471329,"Work Completed","APH-Plumbing","06/22/2023 08:42:00","2023-06-14 10:09:10","06/22/2023 10:09:00",1600028933,"1097-3D-LEAK                       ","Payables","2023-06-14 00:00:00","2023-07-11 08:45:51"
471331,"Work Completed","Supplies","06/20/2023 12:09:00","2023-06-14 10:11:15","06/14/2023 10:11:00",1600028894,"3544-BLDG-PAINT SUPPLIES           ","Payables","2023-06-14 00:00:00","2023-06-23 12:12:47"
471334,"Work Completed","APH-Boiler","08/28/2023 09:04:00","2023-06-14 10:29:57","06/14/2023 10:29:00",1600029094,"3184-boiler- boiler replacement    ","Payables","2023-06-14 00:00:00","2023-08-02 09:11:06"
471335,"Work Completed","Supplies","06/20/2023 12:08:00","2023-06-14 10:32:25","06/14/2023 10:32:00",1600028894,"3519-BLDG-SUPPLIES                 ","Payables","2023-06-14 00:00:00","2023-06-23 12:08:53"
471338,"Work Completed","Repairs","06/16/2023 19:46:00","2023-06-14 10:55:40","06/14/2023 10:55:00",1600028893,"1011-4B-KITCHEN PAINT              ","Payables","2023-06-14 00:00:00","2023-06-25 19:47:06"
471345,"Work Completed","Supplies","06/16/2023 13:00:00","2023-06-14 11:47:30","06/16/2023 13:00:00",1600028894,"3508-Supplies                      ","Payables","2023-06-14 00:00:00","2023-06-23 13:02:50"
471353,"Work Completed","APH-Plumbing","06/14/2023 08:13:00","2023-06-14 13:12:30","06/14/2023 13:12:00",1600028896,"1091-4B-BATHROOM STOPPAGE          ","Payables","2023-06-14 00:00:00","2023-06-28 08:14:28"
471354,"Scheduled","Repairs",,"2023-06-14 13:15:47","06/14/2023 13:15:00",0,"1006-3C TO 2C PLUMBING REPAIR      ","Payables","2023-06-14 00:00:00","2023-06-14 13:20:09"
471359,"Canceled","Supplies","06/20/2023 12:43:00","2023-06-14 13:34:08","06/14/2023 13:34:00",0,"7000-8D-MEDICINE CABINET           ","Payables","2023-06-14 00:00:00","2023-07-10 13:20:14"
471360,"Work Completed","Supplies","06/15/2023 11:33:00","2023-06-14 13:38:41","06/14/2023 13:38:00",1600028894,"1022-6E-MEDICINE CABINET           ","Payables","2023-06-14 00:00:00","2023-06-23 11:34:29"
471363,"Work Completed","Supplies","06/14/2023 12:59:00","2023-06-14 14:00:32","06/14/2023 14:00:00",1600028894,"1976-BLDG-COMPACTOR BAGS           ","Payables","2023-06-14 00:00:00","2023-06-23 13:00:22"
471364,"Work Completed","Repairs","07/19/2023 12:29:00","2023-06-14 14:00:57","07/19/2023 14:00:00",1600029049,"1831-1836-2B-3 YEAR PAINT          ","Payables","2023-06-14 00:00:00","2023-07-30 12:37:11"
471366,"Work Completed","Supplies","06/14/2023 11:48:00","2023-06-14 14:11:22","06/14/2023 14:11:00",1600028894,"1181-E1-SUPPLIES                   ","Payables","2023-06-14 00:00:00","2023-06-23 11:48:54"
471367,"Work Completed","Repairs","06/16/2023 11:04:00","2023-06-14 14:52:16","06/14/2023 14:52:00",1600028893,"302 Willis Avenue - Walls in Bsmnt ","Payables","2023-06-14 00:00:00","2023-06-27 11:09:13"
471368,"Work Completed","APH-Boiler","06/15/2023 15:06:00","2023-06-14 14:52:17","06/15/2023 15:07:00",1600028897,"250 - Boiler  HW Heater malfunction","Payables","2023-06-14 00:00:00","2023-07-03 15:19:53"
471373,"Work Completed","Repairs",,"2023-06-14 15:17:50","06/26/2023 15:17:00",1600028931,"1028-5H-paint repair               ","Payables","2023-06-14 00:00:00","2023-07-09 19:03:41"
471374,"Work Completed","Repairs","06/21/2023 20:06:00","2023-06-14 15:22:12","06/21/2023 15:22:00",1600028893,"1182-35-Post Plumbing              ","Payables","2023-06-14 00:00:00","2023-07-03 20:09:02"
471375,"Work Completed","Supplies","06/14/2023 11:41:00","2023-06-14 15:27:00","06/14/2023 15:27:00",1600028894,"3500-BLDG-SUPPLIES                 ","Payables","2023-06-14 00:00:00","2023-06-23 11:41:58"
471376,"Work Completed","Repairs","06/21/2023 20:28:00","2023-06-14 15:46:12","06/21/2023 15:46:00",1600028893,"1182-25-Post Plumbing              ","Payables","2023-06-14 00:00:00","2023-07-03 20:32:45"
471377,"Work Completed","Supplies","06/15/2023 11:59:00","2023-06-14 16:21:28","06/14/2023 16:21:00",1600029050,"5032-53-supply                     ","Payables","2023-06-14 00:00:00","2023-07-12 11:34:39"
471380,"Work Completed","Supplies","06/15/2023 12:00:00","2023-06-14 16:30:55","06/14/2023 16:30:00",1600028894,"5037-BLDG-3RD FLOOR                ","Payables","2023-06-14 00:00:00","2023-06-23 12:02:23"
471382,"Work Completed","Supplies","06/14/2023 11:46:00","2023-06-14 16:37:16","06/14/2023 16:37:00",1600028894,"5037-2-54-SUPPLIES                 ","Payables","2023-06-14 00:00:00","2023-06-23 11:47:46"
471383,"Work Completed","Supplies","06/14/2023 11:39:00","2023-06-14 16:48:34","06/14/2023 16:48:00",1600028894,"3501-BLDG-WATER HOSES              ","Payables","2023-06-14 00:00:00","2023-06-23 11:40:26"
471389,"Work Completed","Supplies","06/15/2023 11:49:00","2023-06-15 08:14:48","06/15/2023 11:49:00",1600028894,"1004 - 2B - kitchen faucet         ","Payables","2023-06-15 00:00:00","2023-06-23 11:50:12"
471390,"Work Completed","Supplies","06/15/2023 11:56:00","2023-06-15 08:18:58","06/15/2023 11:56:00",1600028894,"1004 - Bldg - gloves               ","Payables","2023-06-15 00:00:00","2023-06-23 11:57:48"
471391,"Work Completed","Supplies","06/29/2023 10:27:00","2023-06-15 08:26:12","07/11/2023 10:27:45",1600028932,"1087-Apt2b/Cabinets                ","Payables","2023-06-15 00:00:00","2023-07-11 10:27:45"
471398,"Work Completed","Supplies","06/20/2023 12:09:00","2023-06-15 09:42:36","06/15/2023 09:42:00",1600028894,"3503-BLDG-GARBAGE BAGS             ","Payables","2023-06-15 00:00:00","2023-06-23 12:09:37"
471403,"Work Completed","Supplies",,"2023-06-15 09:57:46","06/15/2023 09:57:00",1600028894,"3552-3A-DOOR                       ","Payables","2023-06-15 00:00:00","2023-06-27 11:30:57"
471404,"Work Completed","Supplies","06/20/2023 12:47:00","2023-06-15 10:00:57","06/20/2023 12:46:00",1600028894,"1440-bldg-janitorial supplies-6-15 ","Payables","2023-06-15 00:00:00","2023-06-23 12:48:34"
471419,"Work Completed","Repairs","08/22/2023 10:05:00","2023-06-15 10:35:30","06/15/2023 10:35:00",1600029211,"Southern/Willis Mailbox            ","Payables","2023-06-15 00:00:00","2023-08-22 10:05:31"
471438,"Work Completed","Supplies","06/15/2023 16:00:00","2023-06-15 11:20:54","06/15/2023 11:20:00",1600028894,"5032-44-SUPPLIES-FAUCET            ","Payables","2023-06-15 00:00:00","2023-07-03 16:01:15"
471440,"Work Completed","Supplies","06/21/2023 11:47:00","2023-06-15 11:25:02","06/15/2023 11:25:00",1600028894,"1006-5J-MEDICINE CABINET           ","Payables","2023-06-15 00:00:00","2023-06-27 11:49:03"
471443,"Work Completed","Supplies","06/15/2023 11:36:00","2023-06-15 11:37:49","06/15/2023 11:37:00",1600028894,"1512-BLDG-SUPPLIES-MATRESS BAGS    ","Payables","2023-06-15 00:00:00","2023-06-23 11:36:40"
471444,"Call","Repairs",,"2023-06-15 11:49:35",,0,"1975-3B apt repair court stip      ","Payables","2023-06-15 00:00:00","2023-06-15 12:26:20"
471445,"Work Completed","Supplies",,"2023-06-15 12:00:27","06/15/2023 12:00:00",1600028894,"1712-5B-SINK VANITY                ","Payables","2023-06-15 00:00:00","2023-06-27 11:58:21"
471446,"Work Completed","Supplies","07/14/2023 09:35:00","2023-06-15 12:02:28","06/15/2023 12:02:00",1600029050,"1712-6B-SINK VANITY                ","Payables","2023-06-15 00:00:00","2023-07-29 09:35:56"
471448,"Work Completed","APH-Plumbing","06/15/2023 13:30:00","2023-06-15 12:06:17","06/15/2023 12:06:00",1600028896,"3520-6F-PLUMBING                   ","Payables","2023-06-15 00:00:00","2023-06-27 13:33:02"
471449,"Work Completed","Supplies","06/23/2023 11:18:00","2023-06-15 12:06:55","06/15/2023 12:06:00",1600028894,"1087-1E-TILES SUPPLIES             ","Payables","2023-06-15 00:00:00","2023-06-27 11:19:23"
471457,"Work Completed","Supplies","06/21/2023 12:14:00","2023-06-15 12:43:37","06/21/2023 12:43:00",1600028894,"3656-BLDG-SUPPLIES                 ","Payables","2023-06-15 00:00:00","2023-06-27 12:15:35"
471458,"Work Completed","Supplies","06/23/2023 13:11:00","2023-06-15 12:49:25","06/15/2023 12:49:00",1600028894,"3655-BLDG-SUPPLIES                 ","Payables","2023-06-15 00:00:00","2023-06-23 13:12:31"
471469,"Work Completed","Supplies","06/22/2023 11:22:00","2023-06-15 14:16:08","06/15/2023 14:16:00",1600028894,"5032-44-SUPPLIES                   ","Payables","2023-06-15 00:00:00","2023-06-27 11:50:59"
