WONumber,BuildingNum,AptNum,JobStatus,Category,CallDate,StartDate,SchedDate,BatchID,BatchDate,CompleteDate,Employee,BriefDesc,Quantity,Code,FullDesc,UnitPrice,PayAmt,woBatchOccuredDate,PostedMonth,WODetailRowID,Date1,Date2
490944,3519,"BLDG","Work Completed","Supplies","2024-04-05 09:18:44",,"2024-05-02 16:49:19",1600031627,"2024-05-14 17:46:21","2024-04-09 16:48:00",,"3519-bldg-janitorial supplies-4-5            ",1,"del             ","DELIVERY CHARGE",30,30,"2024-04-30 00:00:00","2024-04",966509,"2024-04-12 00:00:00","2024-12-12 00:00:00"
491698,1095,"A","Work Completed","APH-Plumbing","2024-04-16 12:27:53",,"2024-04-16 12:27:00",1600031628,"2024-05-14 17:50:19",,,"1095-A- bathroom leaks                       ",1,"35-01900        ","Spindle,Gerber Shower",8.31,8.31,"2024-04-30 00:00:00","2024-04",966940,"2024-04-12 00:00:00","2024-12-12 00:00:00"
491779,3515,"5B","Work Completed","APH-Plumbing","2024-04-17 09:54:28",,"2024-04-17 09:54:00",1600031628,"2024-05-14 17:50:19","2024-04-17 13:51:00",,"3515-5B- SHUT OFF VALVES REPLACMENT          ",3,"35-01390        ","Shut Off Valves 1/2"" x 3/8"" Angle",6.7,20.1,"2024-04-30 00:00:00","2024-04",966938,"2024-04-12 00:00:00","2024-12-12 00:00:00"
491779,3515,"5B","Work Completed","APH-Plumbing","2024-04-17 09:54:28",,"2024-04-17 09:54:00",1600031628,"2024-05-14 17:50:19","2024-04-17 13:51:00",,"3515-5B- SHUT OFF VALVES REPLACMENT          ",1,"aph_plumbing    ","APH PLUMBING SERVICES",320,320,"2024-04-30 00:00:00","2024-04",966937,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493225,1028,"4F","Work Completed","Repairs","2024-05-03 10:32:22",,"2024-05-20 10:53:00",1600031837,"2024-06-17 13:39:17","2024-05-20 14:24:00",,"1028-4F-3YEAR                                ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2024-05-31 00:00:00","2024-05",966532,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493225,1028,"4F","Work Completed","Repairs","2024-05-03 10:32:22",,"2024-05-20 10:53:00",1600031837,"2024-06-17 13:39:17","2024-05-20 14:24:00",,"1028-4F-3YEAR                                ",1,,"NO CHILDREN UNDER 6",0,0,"2024-05-31 00:00:00","2024-05",966534,"2024-04-12 00:00:00","2024-12-12 00:00:00"
489823,3501,22,"Work Completed","Repairs","2024-03-20 11:07:37",,"2024-05-06 11:07:00",1600031837,"2024-06-17 13:39:17","2024-05-06 12:41:00",,"3501-22-CS-BR POST PLUMBING                  ",1,002             ,"ADD'L WORK NEEDED",249,249,"2024-05-31 00:00:00","2024-05",968095,"2024-04-12 00:00:00","2024-12-12 00:00:00"
491261,1055,"1058-4F","Work Completed","Repairs","2024-04-10 10:08:58",,"2024-05-03 10:08:00",1600031837,"2024-06-17 13:39:17","2024-05-03 11:30:00",,"1055-1058-4F-VIOLATION 3 YR PAINT            ",1,002             ,"ADD'L WORK NEEDED",84,84,"2024-05-31 00:00:00","2024-05",968060,"2024-04-12 00:00:00","2024-12-12 00:00:00"
489488,1081,"2A","Work Completed","Repairs","2024-03-15 10:27:58",,"2024-05-02 09:28:00",1600031837,"2024-06-17 13:39:17","2024-05-02 11:37:00",,"1081-3 YEAR PAINT                            ",1,002             ,"ADD'L WORK NEEDED",430,430,"2024-05-31 00:00:00","2024-05",968063,"2024-04-12 00:00:00","2024-12-12 00:00:00"
485742,1101,"1106-1C","Work Completed","Repairs","2024-01-25 09:50:24",,"2024-05-08 09:50:00",1600031837,"2024-06-17 13:39:17","2024-05-08 14:32:00",,"1106-1c-3 year paint                         ",1,,"CREDIT",-475,-475,"2024-05-31 00:00:00","2024-05",968110,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493653,1053,"4D","Work Completed","Repairs","2024-05-09 12:15:12",,"2024-05-13 12:15:00",1600031837,"2024-06-17 13:39:17","2024-05-15 15:17:00",,"1053-4D-Post Plumbing Repairs                ",1,245             ,"Scrape, plaster ,paint the complete bathroom ceiling",135,135,"2024-05-31 00:00:00","2024-05",966918,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493653,1053,"4D","Work Completed","Repairs","2024-05-09 12:15:12",,"2024-05-13 12:15:00",1600031837,"2024-06-17 13:39:17","2024-05-15 15:17:00",,"1053-4D-Post Plumbing Repairs                ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2024-05-31 00:00:00","2024-05",966919,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494328,1055,"1056-4W","Work Completed","Repairs","2024-05-17 16:43:08",,,1600031837,"2024-06-17 13:39:17",,,"1055-1056-4W-POST PLUMBING                   ",1,002             ,"ADD'L WORK NEEDED",200,200,"2024-05-31 00:00:00","2024-05",969268,"2024-04-12 00:00:00","2024-12-12 00:00:00"
489039,1088,"7D","Work Completed","Repairs","2024-03-11 09:10:21",,"2024-05-01 12:21:00",1600031837,"2024-06-17 13:39:17","2024-05-16 12:20:00",,"1088/7D/VAC/REPAIRS                          ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",25961.3,25961.3,"2024-05-31 00:00:00","2024-05",966343,"2024-04-12 00:00:00","2024-12-12 00:00:00"
489511,3651,"3652-1A","Work Completed","Repairs","2024-03-15 11:34:07",,"2024-05-03 11:34:00",1600031837,"2024-06-17 13:39:17","2024-05-03 15:26:00",,"3651-3652-1A-BR PAINT CEILING                ",1,002             ,"ADD'L WORK NEEDED",124,124,"2024-05-31 00:00:00","2024-05",968127,"2024-04-12 00:00:00","2024-12-12 00:00:00"
492074,2041,20,"Work Completed","Repairs","2024-04-19 11:43:47",,"2024-05-23 12:56:00",1600031837,"2024-06-17 13:39:17","2024-05-23 11:59:00",,"2041 - 20 - 3 yr paint job 4-19-24           ",1,002             ,"ADD'L WORK NEEDED",235,235,"2024-05-31 00:00:00","2024-05",969187,"2024-04-12 00:00:00","2024-12-12 00:00:00"
491678,1440,"12A","Work Completed","Repairs","2024-04-16 10:30:06",,"2024-05-14 10:30:00",1600031837,"2024-06-17 13:39:17","2024-05-14 15:14:00",,"1440-12A-regrout tub                         ",1,002             ,"ADD'L WORK NEEDED",175,175,"2024-05-31 00:00:00","2024-05",968123,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494258,3523,"BST","Work Completed","Repairs","2024-05-17 10:56:24",,,1600031837,"2024-06-17 13:39:17",,,"3523-bst-post plmbn floor repairs            ",1,002             ,"ADD'L WORK NEEDED",360,360,"2024-05-31 00:00:00","2024-05",969267,"2024-04-12 00:00:00","2024-12-12 00:00:00"
490970,1101,"1106-5A","Work Completed","Repairs","2024-04-05 10:36:17",,"2024-05-01 10:36:00",1600031837,"2024-06-17 13:39:17","2024-05-01 11:58:00",,"1106-5A-REPAIR                               ",1,002             ,"ADD'L WORK NEEDED",525,525,"2024-05-31 00:00:00","2024-05",968082,"2024-04-12 00:00:00","2024-12-12 00:00:00"
491156,1101,"1107-2C","Work Completed","Repairs","2024-04-09 09:50:35",,"2024-05-01 09:50:00",1600031837,"2024-06-17 13:39:17","2024-05-01 11:53:00",,"1107-2C- KITCHEN FLOOR                       ",1,002             ,"ADD'L WORK NEEDED",335,335,"2024-05-31 00:00:00","2024-05",968077,"2024-04-12 00:00:00","2024-12-12 00:00:00"
492314,3533,"2C","Work Completed","Repairs","2024-04-23 11:13:52",,"2024-05-08 11:13:00",1600031837,"2024-06-17 13:39:17","2024-05-08 14:49:00",,"3533-2C-3 YEAR PAINT                         ",1,,"CREDIT",-475,-475,"2024-05-31 00:00:00","2024-05",968115,"2024-04-12 00:00:00","2024-12-12 00:00:00"
492594,1865,"1865BLDG","Work Completed","Repairs","2024-04-25 12:06:19",,"2024-04-25 12:06:00",1600031837,"2024-06-17 13:39:17",,,"1865-BLDG-FIRE ESCAPE PAINT                  ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",7839,7839,"2024-05-31 00:00:00","2024-05",969272,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494699,3532,"BLDG","Work Completed","Supplies","2024-05-23 11:27:55",,"2024-05-23 11:27:00",1600031838,"2024-06-17 13:41:37","2024-05-23 18:45:00",,"3532-bldg-supplies                           ",10,"20-00810        ","Plate, Single wall toggle (white)",2.03,20.3,"2024-05-31 00:00:00","2024-05",968367,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494832,3531,"BLDG","Work Completed","Supplies","2024-05-24 12:11:07",,"2024-05-24 12:11:00",1600031838,"2024-06-17 13:41:37","2024-05-29 08:37:00",,"3531-BLDG-SUPPLIES                           ",1,"30-00220        ","Paint, Navajo White 5 Gal",202,202,"2024-05-31 00:00:00","2024-05",968427,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494699,3532,"BLDG","Work Completed","Supplies","2024-05-23 11:27:55",,"2024-05-23 11:27:00",1600031838,"2024-06-17 13:41:37","2024-05-23 18:45:00",,"3532-bldg-supplies                           ",10,"20-00710        ","Plate, Receptacle duplex (white)",1.08,10.8,"2024-05-31 00:00:00","2024-05",968366,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494699,3532,"BLDG","Work Completed","Supplies","2024-05-23 11:27:55",,"2024-05-23 11:27:00",1600031838,"2024-06-17 13:41:37","2024-05-23 18:45:00",,"3532-bldg-supplies                           ",1,"20-01300        ","FIXTURE, KITCHEN WITH COVER",37.8,37.8,"2024-05-31 00:00:00","2024-05",968368,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493962,3004,"5E","Work Completed","Supplies","2024-05-14 12:34:36",,"2024-05-14 12:34:00",1600031838,"2024-06-17 13:41:37","2024-05-20 18:04:00",,"3004-vacant 5e-door                          ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969618,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493011,3513,"3A","Work Completed","Supplies","2024-05-01 13:03:49",,"2024-06-10 13:56:57",1600031838,"2024-06-17 13:41:37","2024-05-01 13:56:00",,"3513-3A Radiator valves                      ",2,"35-01066        ","Gorton #6 Air Valves STRAIGHT",27.75,55.5,"2024-05-31 00:00:00","2024-05",966348,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493010,1092,"BLDG","Work Completed","Supplies","2024-05-01 13:03:30",,"2024-05-01 13:03:00",1600031838,"2024-06-17 13:41:37","2024-05-03 15:30:00",,"1092-BLDG-Supplies 05-01-2024                ",25,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,937.5,"2024-05-31 00:00:00","2024-05",966349,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493010,1092,"BLDG","Work Completed","Supplies","2024-05-01 13:03:30",,"2024-05-01 13:03:00",1600031838,"2024-06-17 13:41:37","2024-05-03 15:30:00",,"1092-BLDG-Supplies 05-01-2024                ",5,"40-00450        ","Bags, Recycle Clear 55 Gallon",40.58,202.9,"2024-05-31 00:00:00","2024-05",966350,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493010,1092,"BLDG","Work Completed","Supplies","2024-05-01 13:03:30",,"2024-05-01 13:03:00",1600031838,"2024-06-17 13:41:37","2024-05-03 15:30:00",,"1092-BLDG-Supplies 05-01-2024                ",1,"40-04000        ","Broom, Angle",11,11,"2024-05-31 00:00:00","2024-05",966351,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493010,1092,"BLDG","Work Completed","Supplies","2024-05-01 13:03:30",,"2024-05-01 13:03:00",1600031838,"2024-06-17 13:41:37","2024-05-03 15:30:00",,"1092-BLDG-Supplies 05-01-2024                ",3,"40-04551        ","Deodorant, lavender (5 gallon containers)",43.9,131.7,"2024-05-31 00:00:00","2024-05",966353,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493010,1092,"BLDG","Work Completed","Supplies","2024-05-01 13:03:30",,"2024-05-01 13:03:00",1600031838,"2024-06-17 13:41:37","2024-05-03 15:30:00",,"1092-BLDG-Supplies 05-01-2024                ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",966354,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493622,1027,"3E","Work Completed","Supplies","2024-05-09 09:52:53",,"2024-06-10 17:46:07",1600031838,"2024-06-17 13:41:37","2024-05-16 17:45:00",,"1027-3E-SUPPLIES                             ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969612,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493627,1027,"2I","Work Completed","Supplies","2024-05-09 10:23:19",,"2024-06-10 17:06:54",1600031838,"2024-06-17 13:41:37","2024-05-10 17:05:00",,"1027-2I-SUPPLIES                             ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969600,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494338,1022,"2A","Work Completed","Supplies","2024-05-20 09:24:26",,"2024-06-10 18:20:34",1600031838,"2024-06-17 13:41:37","2024-05-21 18:20:00",,"1022 - 2A - bathroom supplies                ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969628,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494385,1061,"1-3B","Work Completed","Supplies","2024-05-20 11:51:11",,"2024-05-20 11:51:00",1600031838,"2024-06-17 13:41:37","2024-05-21 18:20:00",,"1061-1-3B-Supplies 05-20-2024                ",2,"30-00900        ","Paint, Roller9",3.95,7.9,"2024-05-31 00:00:00","2024-05",968083,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494385,1061,"1-3B","Work Completed","Supplies","2024-05-20 11:51:11",,"2024-05-20 11:51:00",1600031838,"2024-06-17 13:41:37","2024-05-21 18:20:00",,"1061-1-3B-Supplies 05-20-2024                ",1,"30-00820        ","Paint, Super Hide Zero (5 gal) , Ben.Moore",135,135,"2024-05-31 00:00:00","2024-05",968087,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494385,1061,"1-3B","Work Completed","Supplies","2024-05-20 11:51:11",,"2024-05-20 11:51:00",1600031838,"2024-06-17 13:41:37","2024-05-21 18:20:00",,"1061-1-3B-Supplies 05-20-2024                ",1,"30-01700        ","PRIMER, BINZ",80.93,80.93,"2024-05-31 00:00:00","2024-05",968089,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494715,1027,"BLDG","Work Completed","Supplies","2024-05-23 12:21:47",,"2024-05-23 12:21:00",1600031838,"2024-06-17 13:41:37","2024-05-29 08:35:00",,"1027-bldg- supplies 5/23/24                  ",5,"40-05625        ","Mailbox Locks 5 - Cam",9.25,46.25,"2024-05-31 00:00:00","2024-05",968376,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494715,1027,"BLDG","Work Completed","Supplies","2024-05-23 12:21:47",,"2024-05-23 12:21:00",1600031838,"2024-06-17 13:41:37","2024-05-29 08:35:00",,"1027-bldg- supplies 5/23/24                  ",6,"40-03850        ","Bleach, 1 gallon",5.94,35.64,"2024-05-31 00:00:00","2024-05",968373,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494715,1027,"BLDG","Work Completed","Supplies","2024-05-23 12:21:47",,"2024-05-23 12:21:00",1600031838,"2024-06-17 13:41:37","2024-05-29 08:35:00",,"1027-bldg- supplies 5/23/24                  ",15,"40-06125        ","Paper Towels 1 Roll",1.83,27.45,"2024-05-31 00:00:00","2024-05",968377,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493840,3519,"BLDG","Work Completed","Supplies","2024-05-13 10:52:27",,"2024-06-10 17:27:38",1600031838,"2024-06-17 13:41:37","2024-05-14 17:26:00",,"3519-bldg-janitorial supplies-5-13           ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969607,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493719,1053,"BLDG","Work Completed","Supplies","2024-05-10 09:26:46",,"2024-06-10 17:21:00",1600031838,"2024-06-17 13:41:37","2024-05-13 17:19:00",,"1053 - Bldg - Supplies 5-10-24               ",4,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,150,"2024-05-31 00:00:00","2024-05",966954,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493719,1053,"BLDG","Work Completed","Supplies","2024-05-10 09:26:46",,"2024-06-10 17:21:00",1600031838,"2024-06-17 13:41:37","2024-05-13 17:19:00",,"1053 - Bldg - Supplies 5-10-24               ",2,"30-01350        ","TAPE- DUCT",5.74,11.48,"2024-05-31 00:00:00","2024-05",966955,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494385,1061,"1-3B","Work Completed","Supplies","2024-05-20 11:51:11",,"2024-05-20 11:51:00",1600031838,"2024-06-17 13:41:37","2024-05-21 18:20:00",,"1061-1-3B-Supplies 05-20-2024                ",1,"30-00100        ","Compound, joint 5 gallon",29.69,29.69,"2024-05-31 00:00:00","2024-05",968073,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493470,2042,"BLDG","Work Completed","Supplies","2024-05-07 12:36:08",,"2024-06-10 17:44:01",1600031838,"2024-06-17 13:41:37","2024-05-15 17:43:00",,"2042 - Bldg - Supplies 5-7-24                ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969611,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494458,3540,"BLDG","Work Completed","Supplies","2024-05-21 10:14:25",,"2024-06-10 18:38:03",1600031838,"2024-06-17 13:41:37","2024-05-22 18:37:00",,"3540-Bldg Supplies                           ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969630,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494802,3507,"2C","Work Completed","Supplies","2024-05-24 10:55:13",,"2024-05-24 10:55:00",1600031838,"2024-06-17 13:41:37","2024-05-30 08:51:00",,"3507-2C-SUPPLIES                             ",2,"35-01500        ","Speedy Conn., flex 20",3.95,7.9,"2024-05-31 00:00:00","2024-05",968419,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493562,3503,45,"Work Completed","Supplies","2024-05-08 14:08:03",,"2024-05-08 14:08:00",1600031838,"2024-06-17 13:41:37","2024-05-13 17:23:00",,"3503-45-BEDROOM DOOR                         ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969605,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494802,3507,"2C","Work Completed","Supplies","2024-05-24 10:55:13",,"2024-05-24 10:55:00",1600031838,"2024-06-17 13:41:37","2024-05-30 08:51:00",,"3507-2C-SUPPLIES                             ",1,"35-01100        ","P Trap, CP tube and traps 1 1/2",27.93,27.93,"2024-05-31 00:00:00","2024-05",968417,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493196,1831,"1832BLDG","Work Completed","Supplies","2024-05-03 09:21:52",,"2024-06-10 16:41:22",1600031838,"2024-06-17 13:41:37","2024-05-06 16:40:00",,"1831-bldg-janitorial supplies-5-3            ",5,"40-05610        ","LYNX SPRAY CAN DISINFECTANT 17 OZ.",6.45,32.25,"2024-05-31 00:00:00","2024-05",966513,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494300,1051,"BLDG","Work Completed","Supplies","2024-05-17 12:17:28",,"2024-06-10 18:24:55",1600031838,"2024-06-17 13:41:37","2024-05-21 18:24:00",,"1051 - Bldg - supplies 5-17-24               ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969629,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494385,1061,"1-3B","Work Completed","Supplies","2024-05-20 11:51:11",,"2024-05-20 11:51:00",1600031838,"2024-06-17 13:41:37","2024-05-21 18:20:00",,"1061-1-3B-Supplies 05-20-2024                ",1,"30-00400        ","Paint, #160 5 gallon (white)",162,162,"2024-05-31 00:00:00","2024-05",968088,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493196,1831,"1832BLDG","Work Completed","Supplies","2024-05-03 09:21:52",,"2024-06-10 16:41:22",1600031838,"2024-06-17 13:41:37","2024-05-06 16:40:00",,"1831-bldg-janitorial supplies-5-3            ",2,"40-04551        ","Deodorant, lavender (5 gallon containers)",43.9,87.8,"2024-05-31 00:00:00","2024-05",966511,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493196,1831,"1832BLDG","Work Completed","Supplies","2024-05-03 09:21:52",,"2024-06-10 16:41:22",1600031838,"2024-06-17 13:41:37","2024-05-06 16:40:00",,"1831-bldg-janitorial supplies-5-3            ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969591,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493298,7001,702,"Work Completed","Supplies","2024-05-06 09:55:24",,"2024-05-06 09:55:00",1600031838,"2024-06-17 13:41:37","2024-05-07 16:45:00",,"7001-702-SUPPLIES                            ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969594,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494138,3651,"BLDG","Work Completed","Supplies","2024-05-16 10:19:22",,"2024-05-16 10:19:00",1600031838,"2024-06-17 13:41:37","2024-05-16 18:18:00",,"3651/BLDG. 584/KEYS                          ",6,050             ,"Supplied Medeco Keys for the building entry door to the office",18,108,"2024-05-31 00:00:00","2024-05",969627,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493972,5037,"2-23","Work Completed","Supplies","2024-05-14 14:22:55",,"2024-05-14 14:22:00",1600031838,"2024-06-17 13:41:37","2024-05-15 17:40:00",,"5037-2-23-VAC/SUPPLIES                       ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969609,"2024-04-12 00:00:00","2024-12-12 00:00:00"
494637,1021,"1-BLDG","Work Completed","Supplies","2024-05-23 06:54:31",,"2024-06-10 18:58:39",1600031838,"2024-06-17 13:41:37","2024-05-24 18:58:00",,"1021 - 1-Bldg - supplies 5-23-24             ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969640,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493561,3544,"4F","Work Completed","Supplies","2024-05-08 14:06:57",,"2024-06-10 17:04:49",1600031838,"2024-06-17 13:41:37","2024-05-09 17:04:00",,"                                             ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969599,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493656,1082,"1A","Work Completed","Supplies","2024-05-09 13:06:08",,"2024-06-10 17:10:00",1600031838,"2024-06-17 13:41:37","2024-05-10 17:09:00",,"1082-1A PLUMBING                             ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969602,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493439,3528,"BLDG","Work Completed","Supplies","2024-05-07 11:30:51",,"2024-05-07 11:30:00",1600031838,"2024-06-17 13:41:37","2024-05-14 17:28:00",,"3528-BLDG-SUPPLIES                           ",1,"del             ","DELIVERY CHARGE",30,30,"2024-05-31 00:00:00","2024-05",969608,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493656,1082,"1A","Work Completed","Supplies","2024-05-09 13:06:08",,"2024-06-10 17:10:00",1600031838,"2024-06-17 13:41:37","2024-05-10 17:09:00",,"1082-1A PLUMBING                             ",1,"35-01500        ","Speedy Conn., flex 20",3.95,3.95,"2024-05-31 00:00:00","2024-05",966930,"2024-04-12 00:00:00","2024-12-12 00:00:00"
492747,500,"501-4N","Work Completed","APH-Plumbing","2024-04-26 13:51:35",,"2024-04-26 13:51:00",1600031839,"2024-06-17 13:45:39","2024-05-17 15:54:00",,"500-501-4N-PLUMBING                          ",1,"35-02000        ","Toilet Flapper",8.75,8.75,"2024-05-31 00:00:00","2024-05",968492,"2024-04-12 00:00:00","2024-12-12 00:00:00"
492430,3507,"5B","Work Completed","APH-Plumbing","2024-04-24 10:09:52",,"2024-04-24 10:09:00",1600031839,"2024-06-17 13:45:39","2024-04-25 16:42:00",,"3507-5B-PLUMBING                             ",1,"aph_plumbing    ","APH PLUMBING SERVICES",518.72,518.72,"2024-05-31 00:00:00","2024-05",968479,"2024-04-12 00:00:00","2024-12-12 00:00:00"
492193,1182,8,"Work Completed","APH-Plumbing","2024-04-22 11:38:14",,"2024-04-22 11:38:00",1600031839,"2024-06-17 13:45:39","2024-04-26 17:05:00",,"1182-8-PLUMBING                              ",1,"aph_plumbing    ","APH PLUMBING SERVICES",1200,1200,"2024-05-31 00:00:00","2024-05",968484,"2024-04-12 00:00:00","2024-12-12 00:00:00"
493807,3501,2,"Work Completed","APH-Plumbing","2024-05-10 16:48:26",,"2024-05-10 16:48:00",1600031839,"2024-06-17 13:45:39","2024-05-17 14:27:00",,"3501-2-PLUMBING                              ",1,"aph_plumbing    ","APH PLUMBING SERVICES",1050,1050,"2024-05-31 00:00:00","2024-05",969322,"2024-04-12 00:00:00","2024-12-12 00:00:00"
490957,3505,"BOILER","Work Completed","APH-Boiler","2024-04-05 09:56:17",,"2024-04-05 09:56:00",1600031840,"2024-06-17 13:46:57","2024-06-10 21:00:00",,"3505-BOILER CLEANING/OVERHAUL                ",2,"35-00470        ","Pilot",100,200,"2024-05-31 00:00:00","2024-05",969690,"2024-04-12 00:00:00","2024-12-12 00:00:00"
490957,3505,"BOILER","Work Completed","APH-Boiler","2024-04-05 09:56:17",,"2024-04-05 09:56:00",1600031840,"2024-06-17 13:46:57","2024-06-10 21:00:00",,"3505-BOILER CLEANING/OVERHAUL                ",1,"35-00470        ","Pilot",110,110,"2024-05-31 00:00:00","2024-05",969692,"2024-04-12 00:00:00","2024-12-12 00:00:00"
490957,3505,"BOILER","Work Completed","APH-Boiler","2024-04-05 09:56:17",,"2024-04-05 09:56:00",1600031840,"2024-06-17 13:46:57","2024-06-10 21:00:00",,"3505-BOILER CLEANING/OVERHAUL                ",1,"35-00257        ","32oz Degreaser Spray Nine",32,32,"2024-05-31 00:00:00","2024-05",969694,"2024-04-12 00:00:00","2024-12-12 00:00:00"
491716,1051,"BOILER","Work Completed","APH-Boiler","2024-04-16 15:01:56",,"2024-06-10 21:12:00",1600031840,"2024-06-17 13:46:57","2024-06-10 21:08:00",,"1051-BOILER CLEANING/OVERHAUL                ",1,"aph_boiler      ","APH BOILER SERVICES",1300,1300,"2024-05-31 00:00:00","2024-05",969701,"2024-04-12 00:00:00","2024-12-12 00:00:00"
491747,1028,"BOILER","Work Completed","APH-Boiler","2024-04-16 16:02:34",,"2024-06-10 20:54:45",1600031840,"2024-06-17 13:46:57","2024-05-17 20:53:00",,"1028-BOILER OVERHAUL                         ",1,"75-10107        ","Grease Cut",36,36,"2024-05-31 00:00:00","2024-05",969681,"2024-04-12 00:00:00","2024-12-12 00:00:00"
491747,1028,"BOILER","Work Completed","APH-Boiler","2024-04-16 16:02:34",,"2024-06-10 20:54:45",1600031840,"2024-06-17 13:46:57","2024-05-17 20:53:00",,"1028-BOILER OVERHAUL                         ",4,"35-00290        ","Spray Cans",18,72,"2024-05-31 00:00:00","2024-05",969682,"2024-04-12 00:00:00","2024-12-12 00:00:00"
490959,3506,"BOILER","Work Completed","APH-Boiler","2024-04-05 10:01:57",,"2024-06-10 20:52:25",1600031840,"2024-06-17 13:46:57","2024-06-10 20:48:00",,"3506-BOILER-CLEANING/OVERHAUL                ",4,"35-00290        ","Spray Cans",36,144,"2024-05-31 00:00:00","2024-05",969678,"2024-04-12 00:00:00","2024-12-12 00:00:00"
490959,3506,"BOILER","Work Completed","APH-Boiler","2024-04-05 10:01:57",,"2024-06-10 20:52:25",1600031840,"2024-06-17 13:46:57","2024-06-10 20:48:00",,"3506-BOILER-CLEANING/OVERHAUL                ",1,"aph_boiler      ","APH BOILER SERVICES",1950,1950,"2024-05-31 00:00:00","2024-05",969674,"2024-04-12 00:00:00","2024-12-12 00:00:00"
