WONumber,JObStatus,Category,CompleteDate,CallDate,SchedDate,BatchID,BriefDesc,ExpenseType,yardiCreateDate,yardiUpdatedDate
478482,"Work Completed","Supplies","10/13/2023 14:59:00","2023-10-11 09:53:33","10/11/2023 09:53:00",1600030598,"5034-BLDG-MARBLE THREADS           ","Payables","2023-10-11 00:00:00","2023-11-16 15:01:31"
478484,"Work Completed","Repairs",,"2023-10-11 09:55:06","10/19/2023 11:53:00",1600030597,"1028-4A-REPAIRS                    ","Payables","2023-10-11 00:00:00","2023-11-17 15:17:45"
478485,"Work Completed","Repairs","11/27/2023 16:47:00","2023-10-11 10:02:11","11/27/2023 10:02:00",1600030686,"1705-4C-3 YEAR PAINT               ","Payables","2023-10-11 00:00:00","2023-12-12 15:06:23"
478488,"Work Completed","Repairs","12/26/2023 15:41:00","2023-10-11 10:08:28","12/26/2023 10:08:00",1600031047,"1705-4C-REPAIR                     ","Payables","2023-10-11 00:00:00","2024-02-05 15:44:38"
478492,"Work Completed","Supplies","11/27/2023 15:35:00","2023-10-11 10:14:03","10/11/2023 10:14:00",1600030655,"1705-4C-SUPPLIES                   ","Payables","2023-10-11 00:00:00","2023-11-27 15:38:50"
478493,"Work Completed","Repairs","10/12/2023 08:43:00","2023-10-11 10:14:36","10/11/2023 11:02:00",1600030654,"3525-3B-REPAIRS                    ","Payables","2023-10-11 00:00:00","2023-11-30 09:09:38"
478494,"Work Completed","Supplies","10/13/2023 14:53:00","2023-10-11 10:17:43","10/11/2023 10:17:00",1600030598,"1868-BLDG-SUPPLIES 10-11-23        ","Payables","2023-10-11 00:00:00","2023-11-16 14:53:46"
478495,"Work Completed","Supplies","10/13/2023 14:54:00","2023-10-11 10:18:46","10/11/2023 10:18:00",1600030598,"1087-1E-BATHROOM SINK SUPPLIES     ","Payables","2023-10-11 00:00:00","2023-11-16 14:54:33"
478496,"Work Completed","Supplies","10/13/2023 15:02:00","2023-10-11 10:21:56","10/11/2023 10:21:00",1600030598,"1092-BLDG-SUPPLIES 10-11-23        ","Payables","2023-10-11 00:00:00","2023-11-16 15:03:06"
478500,"Work Completed","Supplies","10/12/2023 14:41:00","2023-10-11 10:41:34","10/11/2023 10:41:00",1600030598,"1084-BLDG-SUPPLIES                 ","Payables","2023-10-11 00:00:00","2023-11-16 14:42:18"
478501,"Work Completed","Supplies","10/12/2023 14:42:00","2023-10-11 10:45:34","10/11/2023 10:45:00",1600030598,"1085-BLDG-SUPPLIES                 ","Payables","2023-10-11 00:00:00","2023-11-16 14:44:15"
478503,"Work Completed","Supplies","10/13/2023 14:57:00","2023-10-11 10:51:02","10/11/2023 10:51:00",1600030598,"1086-BLDG-SUPPLIES                 ","Payables","2023-10-11 00:00:00","2023-11-16 14:58:22"
478508,"Work Completed","Supplies","10/11/2023 15:31:00","2023-10-11 11:06:14","10/11/2023 11:06:00",1600030598,"1097-BLDG-SUPPLIES                 ","Payables","2023-10-11 00:00:00","2023-11-16 15:31:50"
478516,"Work Completed","Supplies","10/13/2023 14:58:00","2023-10-11 11:23:42","10/11/2023 11:23:00",1600030598,"5034-BLDG-PLASTER                  ","Payables","2023-10-11 00:00:00","2023-11-16 14:59:11"
478523,"Work Completed","Supplies","10/17/2023 12:40:00","2023-10-11 11:45:05","10/11/2023 11:45:00",1600030598,"1059-3C-SUPPLIES                   ","Payables","2023-10-11 00:00:00","2023-11-16 12:41:33"
478532,"Work Completed","APH-Plumbing","10/13/2023 21:33:00","2023-10-11 12:23:03","11/25/2023 21:38:00",1600030656,"1861-3C-LEAKING GAS                ","Payables","2023-10-11 00:00:00","2023-12-04 16:54:51"
478535,"Work Completed","Repairs","12/08/2023 13:50:00","2023-10-11 12:27:43","12/08/2023 10:24:00",1600030845,"2001 - 8F - Hallway and Bathroom   ","Payables","2023-10-11 00:00:00","2023-12-29 12:27:28"
478537,"Work Completed","Supplies","10/12/2023 14:48:00","2023-10-11 12:32:49","10/11/2023 12:32:00",1600030598,"5037-55-KITCHEN SINK               ","Payables","2023-10-11 00:00:00","2023-11-16 14:49:08"
478548,"Work Completed","Repairs","11/10/2023 09:10:00","2023-10-11 13:57:53","11/10/2023 16:31:00",1600030654,"1371-5D Bathroom Mildew            ","Payables","2023-10-11 00:00:00","2023-12-01 15:07:41"
478554,"Work Completed","Repairs",,"2023-10-11 15:04:02","10/18/2023 14:39:00",1600030597,"1053 - 2D - 3 year paint job       ","Payables","2023-10-11 00:00:00","2023-11-17 15:46:12"
478560,"Work Completed","Repairs","10/23/2023 16:23:00","2023-10-11 15:48:51","10/23/2023 16:08:00",1600030597,"1880-503-3 YEAR PAINT              ","Payables","2023-10-11 00:00:00","2023-11-17 16:26:51"
478572,"Work Completed","APH-Boiler","10/12/2023 19:11:00","2023-10-12 08:34:24","10/12/2023 08:34:00",1600030600,"1027 - COMBUSTION TEST             ","Payables","2023-10-12 00:00:00","2023-11-18 19:16:47"
478573,"Work Completed","APH-Plumbing",,"2023-10-12 09:08:53","10/12/2023 09:08:00",1600030561,"3544-1F-B/R RADIATOR               ","Payables","2023-10-12 00:00:00","2023-11-14 08:51:51"
478574,"Work Completed","Supplies","11/12/2023 15:47:00","2023-10-12 09:09:42","10/12/2023 09:09:00",1600030598,"1705/BLDG./KEYS                    ","Payables","2023-10-12 00:00:00","2023-11-20 08:59:49"
478575,"Call","Repairs",,"2023-10-12 09:12:55",,0,"1022 - 5B - Violation Ba floor     ","Payables","2023-10-12 00:00:00","2024-01-24 11:12:08"
478581,"Work Completed","Supplies","10/16/2023 12:25:00","2023-10-12 09:31:59","11/16/2023 12:27:18",1600030598,"1712-4H-vacant add. paint-supplies ","Payables","2023-10-12 00:00:00","2023-11-16 12:27:18"
478589,"Work Completed","Repairs","10/23/2023 00:22:00","2023-10-12 10:02:59","10/23/2023 11:51:00",1600030597,"1088-3D/CS/Paint                   ","Payables","2023-10-12 00:00:00","2023-11-19 00:24:08"
478597,"Work Completed","Repairs","10/16/2023 15:37:00","2023-10-12 10:25:34","10/16/2023 10:25:00",1600030654,"1085-4C-POST PLUM                  ","Payables","2023-10-12 00:00:00","2023-11-28 15:39:34"
478598,"Work Completed","Supplies","10/18/2023 12:52:00","2023-10-12 10:33:13","10/12/2023 10:33:00",1600030598,"7001-BLDG-SUPPLIES                 ","Payables","2023-10-12 00:00:00","2023-11-16 15:17:03"
478603,"Work Completed","APH-Boiler","10/17/2023 13:51:00","2023-10-12 10:47:06","10/12/2023 10:47:00",1600030562,"1002 - METERING PUMP               ","Payables","2023-10-12 00:00:00","2023-11-09 13:51:44"
478609,"Work Completed","Supplies","10/17/2023 12:35:00","2023-10-12 11:18:10","10/12/2023 11:18:00",1600030598,"5037-BLDG-SUPPLIES                 ","Payables","2023-10-12 00:00:00","2023-11-16 12:37:19"
478612,"Work Completed","Supplies","10/12/2023 14:49:00","2023-10-12 11:20:32","10/12/2023 11:20:00",1600030598,"1026-8-VIOLATION SUPPLIES          ","Payables","2023-10-12 00:00:00","2023-11-16 14:52:01"
478613,"Work Completed","Supplies","10/16/2023 12:23:00","2023-10-12 11:27:50","10/12/2023 11:27:00",1600030598,"1026-49-COMBO                      ","Payables","2023-10-12 00:00:00","2023-11-16 12:24:40"
478616,"Work Completed","Supplies","10/16/2023 12:28:00","2023-10-12 11:34:19","11/16/2023 12:29:20",1600030598,"1083-SUPPLIES                      ","Payables","2023-10-12 00:00:00","2023-11-16 12:29:20"
478632,"Work Completed","APH-Plumbing",,"2023-10-12 14:02:58","10/12/2023 14:02:00",1600030599,"3520-6F-CONCEALED LEAK             ","Payables","2023-10-12 00:00:00","2023-11-16 15:02:45"
478634,"Work Completed","Supplies","10/16/2023 12:32:00","2023-10-12 14:07:46","10/12/2023 14:07:00",1600030598,"3555-BLDG-SUPPLIES                 ","Payables","2023-10-12 00:00:00","2023-11-16 15:20:16"
478637,"Work Completed","APH-Plumbing","12/04/2023 09:07:00","2023-10-12 15:23:22","10/12/2023 15:23:00",1600030847,"1011-GR2-PLUMBING                  ","Payables","2023-10-12 00:00:00","2023-12-31 22:10:20"
478638,"Work Completed","Supplies","10/13/2023 14:36:00","2023-10-12 15:38:30","10/12/2023 15:38:00",1600030598,"1026-8-LIGHT FIXTURE               ","Payables","2023-10-12 00:00:00","2023-11-16 14:37:19"
478639,"Work Completed","Supplies","10/16/2023 12:34:00","2023-10-12 15:43:12","10/12/2023 15:43:00",1600030598,"1902-bldg-supplies 10/12/23        ","Payables","2023-10-12 00:00:00","2023-11-16 12:35:18"
478640,"Work Completed","Supplies","10/13/2023 14:54:00","2023-10-12 15:45:51","10/12/2023 15:45:00",1600030598,"3503-BLDG-SUPPLIES(OCTOBER)        ","Payables","2023-10-12 00:00:00","2023-11-16 14:55:23"
478642,"Work Completed","APH-Boiler","12/07/2023 12:07:00","2023-10-12 16:07:37","12/07/2023 12:15:00",1600030689,"1833-boiler-repairs                ","Payables","2023-10-12 00:00:00","2023-12-14 13:05:10"
478653,"Work Completed","Supplies","10/17/2023 12:39:00","2023-10-13 09:01:57","10/13/2023 09:01:00",1600030598,"1059-2-2F-SUPPLIES                 ","Payables","2023-10-13 00:00:00","2023-11-16 12:40:31"
478654,"Work Completed","Supplies","10/17/2023 12:37:00","2023-10-13 09:08:36","11/16/2023 12:38:59",1600030598,"1051 - Bldg - supplies 10-13-23    ","Payables","2023-10-13 00:00:00","2023-11-16 12:38:59"
478669,"Work Completed","APH-Plumbing","10/24/2023 14:41:00","2023-10-13 10:04:46","11/16/2023 14:44:00",1600030599,"1365-1A Radiator connection        ","Payables","2023-10-13 00:00:00","2023-11-20 09:00:03"
478677,"Work Completed","Repairs","10/20/2023 10:29:00","2023-10-13 10:18:50","10/20/2023 10:18:00",1600030559,"5033-43-3YR PAINT-CS               ","Payables","2023-10-13 00:00:00","2023-11-14 10:35:15"
478681,"Work Completed","Repairs","10/20/2023 15:46:00","2023-10-13 10:29:46","10/20/2023 10:29:00",1600030597,"3533-5B-3 YEAR PAINT               ","Payables","2023-10-13 00:00:00","2023-11-17 15:48:10"
478711,"Work Completed","Supplies","10/18/2023 12:50:00","2023-10-13 11:29:50","11/16/2023 12:51:00",1600030598,"2001 - Bldg - supplies 10-13-23    ","Payables","2023-10-13 00:00:00","2023-11-16 15:19:09"
478717,"Work Completed","APH-Boiler","10/13/2023 19:47:00","2023-10-13 11:56:41","10/13/2023 11:56:00",1600030600,"1095-boiler -boiler shut down      ","Payables","2023-10-13 00:00:00","2023-11-20 09:49:14"
478721,"Work Completed","Supplies","10/17/2023 12:43:00","2023-10-13 12:02:38","10/13/2023 12:02:00",1600030598,"1095-2f-supplies                   ","Payables","2023-10-13 00:00:00","2023-11-16 12:44:33"
478723,"Work Completed","Supplies","10/17/2023 12:44:00","2023-10-13 12:07:16","10/13/2023 12:07:00",1600030598,"1095-4F- supplies                  ","Payables","2023-10-13 00:00:00","2023-11-16 12:45:38"
478724,"Work Completed","Repairs","10/18/2023 16:42:00","2023-10-13 12:08:20","10/18/2023 12:08:00",1600030597,"3520-6F-RE-GROUT                   ","Payables","2023-10-13 00:00:00","2023-11-17 16:43:17"
478725,"Work Completed","Repairs","11/17/2023 16:31:00","2023-10-13 12:12:30","10/13/2023 12:12:00",1600030597,"637-2H 3-YEAR PAINT                ","Payables","2023-10-13 00:00:00","2023-11-17 16:32:04"
478728,"Work Completed","APH-Boiler","11/09/2023 11:23:00","2023-10-13 12:24:34","10/13/2023 12:24:00",1600030600,"1021-BOILER OVERHAUL               ","Payables","2023-10-13 00:00:00","2023-11-18 19:44:13"
478729,"Work Completed","Supplies","10/20/2023 11:50:00","2023-10-13 12:28:09","10/13/2023 12:28:00",1600030598,"1095-bldg supplies 10/13/23        ","Payables","2023-10-13 00:00:00","2023-11-16 11:55:07"
478730,"Work Completed","APH-Boiler","12/13/2023 15:10:00","2023-10-13 12:28:41","10/13/2023 12:28:00",1600030689,"1022 -BOILER OVERHAUL              ","Payables","2023-10-13 00:00:00","2023-12-13 15:14:13"
478731,"Work Completed","APH-Boiler","10/11/2023 15:16:00","2023-10-13 12:28:53","10/13/2023 12:28:00",1600030562,"1027-BOILER OVERHAUL               ","Payables","2023-10-13 00:00:00","2023-11-09 15:16:50"
478732,"Work Completed","APH-Boiler","11/18/2023 19:34:00","2023-10-13 12:28:55","10/13/2023 12:28:00",1600030600,"1028-BOILER OVERHAUL               ","Payables","2023-10-13 00:00:00","2023-11-18 19:39:32"
478735,"Work Completed","APH-Boiler","11/16/2023 15:04:00","2023-10-13 12:44:00","10/13/2023 12:44:00",1600030657,"1366 - BOILER CLEANING & OVERHAUL  ","Payables","2023-10-13 00:00:00","2023-12-04 17:41:21"
478736,"Work Completed","APH-Boiler","10/24/2023 23:32:00","2023-10-13 12:45:13","10/13/2023 12:45:00",1600030600,"1039 - BOILER CLEANING & OVERHAUL  ","Payables","2023-10-13 00:00:00","2023-11-20 09:46:36"
478737,"Work Completed","APH-Boiler","11/30/2023 11:38:00","2023-10-13 12:46:34","10/13/2023 12:46:00",1600030657,"1051 - BOILER CLEANING & OVERHAUL  ","Payables","2023-10-13 00:00:00","2023-12-04 17:41:52"
478738,"Work Completed","APH-Boiler","11/30/2023 12:01:00","2023-10-13 12:47:37","10/13/2023 12:47:00",1600030657,"1053 - BOILER CLEANING & OVERHAUL  ","Payables","2023-10-13 00:00:00","2023-12-04 17:42:19"
478739,"Work Completed","APH-Boiler","11/30/2023 20:38:00","2023-10-13 12:48:30","10/13/2023 12:48:00",1600030689,"1093 - BOILER CLEANING & OVERHAUL  ","Payables","2023-10-13 00:00:00","2023-12-13 21:26:39"
478740,"Work Completed","APH-Boiler","11/18/2023 20:31:00","2023-10-13 12:49:39","10/13/2023 12:49:00",1600030600,"1181 - BOILER CLEANING & OVERHAUL  ","Payables","2023-10-13 00:00:00","2023-11-20 09:46:52"
478741,"Work Completed","APH-Boiler","11/23/2023 17:31:00","2023-10-13 12:51:23","10/13/2023 12:51:00",1600030600,"1182 - BOILER CLEANING & OVERHAUL  ","Payables","2023-10-13 00:00:00","2023-11-20 09:45:53"
478742,"Work Completed","APH-Boiler","11/18/2023 19:30:00","2023-10-13 12:52:33","10/13/2023 12:52:00",1600030600,"2042 - BOILER CLEANING & OVERHAUL  ","Payables","2023-10-13 00:00:00","2023-11-20 09:44:34"
478743,"Work Completed","APH-Boiler","11/07/2023 13:06:00","2023-10-13 12:53:15","10/13/2023 12:53:00",1600030657,"3512 - BOILER CLEANING & OVERHAUL  ","Payables","2023-10-13 00:00:00","2023-12-04 17:42:43"
478744,"Work Completed","APH-Boiler","10/26/2023 23:41:00","2023-10-13 12:54:03","10/13/2023 12:54:00",1600030600,"3513 - BOILER CLEANING & OVERHAUL  ","Payables","2023-10-13 00:00:00","2023-11-20 09:54:07"
478745,"Work Completed","APH-Boiler","12/13/2023 20:45:00","2023-10-13 12:55:47","10/13/2023 12:55:00",1600030689,"3514 - BOILER CLEANING & OVERHAUL  ","Payables","2023-10-13 00:00:00","2023-12-13 21:26:59"
478746,"Work Completed","APH-Boiler","11/06/2023 13:11:00","2023-10-13 13:07:45","10/13/2023 13:07:00",1600030657,"3515 - BOILER CLEANING & OVERHAUL  ","Payables","2023-10-13 00:00:00","2023-12-04 17:38:56"
478748,"Work Completed","APH-Boiler","12/13/2023 20:51:00","2023-10-13 13:09:14","10/13/2023 13:09:00",1600030689,"3544 - BOILER CLEANING & OVERHAUL  ","Payables","2023-10-13 00:00:00","2023-12-13 21:27:19"
478749,"Work Completed","APH-Boiler","12/13/2023 21:01:00","2023-10-13 13:10:01","10/13/2023 13:10:00",1600030689,"3548 - BOILER CLEANING & OVERHAUL  ","Payables","2023-10-13 00:00:00","2023-12-13 21:27:43"
478750,"Work Completed","APH-Boiler","11/18/2023 17:40:00","2023-10-13 13:10:58","10/13/2023 13:10:00",1600030600,"3554 - BOILER CLEANING & OVERHAUL  ","Payables","2023-10-13 00:00:00","2023-11-20 09:44:21"
478751,"Work Completed","APH-Boiler","10/25/2023 00:36:00","2023-10-13 13:12:07","10/13/2023 13:12:00",1600030600,"3555 - BOILER CLEANING & OVERHAUL  ","Payables","2023-10-13 00:00:00","2023-11-20 09:45:19"
478756,"Work Completed","Supplies","10/27/2023 10:14:00","2023-10-13 13:50:28","10/13/2023 13:50:00",1600030560,"1367-bldg-supplies                 ","Payables","2023-10-13 00:00:00","2023-11-09 10:16:25"
478757,"Work Completed","Supplies","10/17/2023 12:41:00","2023-10-13 13:53:05","10/13/2023 13:53:00",1600030598,"1059-2-4A-SUPPLIES                 ","Payables","2023-10-13 00:00:00","2023-11-16 12:42:38"
478765,"Work Completed","Supplies","10/16/2023 12:29:00","2023-10-13 16:26:33","10/13/2023 16:26:00",1600030598,"1087-6E VACANT/ PAINT SUPPLIES     ","Payables","2023-10-13 00:00:00","2023-11-16 12:30:11"
478767,"Work Completed","Supplies","10/17/2023 12:48:00","2023-10-13 16:29:29","10/13/2023 16:29:00",1600030598,"3532-BLDG-SUPPLIES                 ","Payables","2023-10-13 00:00:00","2023-11-16 12:49:46"
478775,"Work Completed","APH-Plumbing","10/16/2023 12:38:00","2023-10-16 08:28:16","11/14/2023 12:48:00",1600030561,"1021 - 2-BB - steam leak in wall   ","Payables","2023-10-16 00:00:00","2023-11-14 12:59:34"
478786,"Work Completed","APH-Plumbing","10/17/2023 09:24:00","2023-10-16 09:56:47","10/16/2023 09:56:00",1600030599,"3554-BLDG-MAIN DRAIN               ","Payables","2023-10-16 00:00:00","2023-11-16 09:27:41"
478793,"Work Completed","APH-Plumbing","10/16/2023 21:26:00","2023-10-16 10:20:39","10/16/2023 10:20:00",1600030656,"1011-2f-RADIATOR LEAK              ","Payables","2023-10-16 00:00:00","2023-11-25 21:32:24"
478794,"Work Completed","Repairs","10/23/2023 15:40:00","2023-10-16 10:22:45","10/23/2023 14:19:00",1600030654,"1440-6A-unit repairs-10-16-23      ","Payables","2023-10-16 00:00:00","2023-11-28 15:41:12"
478795,"Work Completed","APH-Plumbing","11/01/2023 12:09:00","2023-10-16 10:24:40","10/16/2023 10:24:00",1600030561,"1887-1B-RADIATOR LEAK              ","Payables","2023-10-16 00:00:00","2023-11-14 12:11:51"
478797,"Work Completed","Repairs","10/16/2023 10:34:00","2023-10-16 10:27:09","10/16/2023 10:27:00",1600030597,"1211 Washington Lead Removal       ","Payables","2023-10-16 00:00:00","2023-11-20 10:34:44"
478798,"Work Completed","Supplies","10/17/2023 12:46:00","2023-10-16 10:28:52","11/16/2023 12:46:28",1600030598,"1440-4C-vacant add. paint          ","Payables","2023-10-16 00:00:00","2023-11-16 12:46:28"
478800,"Work Completed","Repairs","11/18/2023 15:31:00","2023-10-16 10:30:12","10/24/2023 10:30:00",1600030654,"3528-5F-3 YEAR PAINT               ","Payables","2023-10-16 00:00:00","2023-11-28 15:33:15"
478802,"Work Completed","Repairs","11/18/2023 15:43:00","2023-10-16 10:33:05","10/24/2023 10:33:00",1600030654,"3528-5F-REPAIR                     ","Payables","2023-10-16 00:00:00","2023-11-28 15:44:53"
478803,"Work Completed","Supplies","10/18/2023 12:56:00","2023-10-16 10:38:41","10/16/2023 10:38:00",1600030598,"1182-VAC 52-KITCHEN SINK/FAUCET    ","Payables","2023-10-16 00:00:00","2023-11-16 12:57:17"
478805,"Work Completed","APH-Plumbing","10/19/2023 13:26:00","2023-10-16 10:48:35","10/16/2023 10:48:00",1600030561,"2060-2063BOILER RM HEATING MAIN    ","Payables","2023-10-16 00:00:00","2023-11-14 13:27:26"
478807,"Work Completed","Supplies","10/17/2023 12:46:00","2023-10-16 11:00:59","10/16/2023 11:00:00",1600030598,"3503-BLDG-BATHROOM SUPPLIES        ","Payables","2023-10-16 00:00:00","2023-11-16 12:47:15"
478816,"Work Completed","Supplies","10/18/2023 12:59:00","2023-10-16 11:40:18","11/16/2023 13:00:32",1600030598,"1022-BLDG-MATTRESS BAGS            ","Payables","2023-10-16 00:00:00","2023-11-16 13:00:32"
478818,"Work Completed","Supplies","10/17/2023 12:47:00","2023-10-16 11:48:38","10/16/2023 11:50:00",1600030598,"3502-41-CS/SUPPLIES                ","Payables","2023-10-16 00:00:00","2023-11-16 12:48:14"
478823,"Work Completed","APH-Boiler","10/18/2023 12:40:00","2023-10-16 12:42:53","10/16/2023 12:42:00",1600030657,"3503-BOILER-ALARM                  ","Payables","2023-10-16 00:00:00","2023-12-02 12:44:32"
478825,"Work Completed","Supplies","10/26/2023 12:17:00","2023-10-16 12:55:48","11/16/2023 12:18:00",1600030655,"3184-SUPPLIES                      ","Payables","2023-10-16 00:00:00","2023-11-27 11:10:58"
478833,"Work Completed","Supplies","10/16/2023 12:19:00","2023-10-16 14:48:07","11/16/2023 12:20:19",1600030598,"3513-1B electrical supplies        ","Payables","2023-10-16 00:00:00","2023-11-16 12:20:19"
478834,"Work Completed","APH-Boiler","10/16/2023 13:32:00","2023-10-16 14:50:52","10/16/2023 14:50:00",1600030657,"3554-BOILER REPAIR                 ","Payables","2023-10-16 00:00:00","2023-12-02 13:37:54"
478835,"Work Completed","APH-Boiler","10/16/2023 18:51:00","2023-10-16 15:06:06","10/16/2023 15:06:00",1600030600,"3528-BOILER REPAIR                 ","Payables","2023-10-16 00:00:00","2023-11-20 08:22:05"
478838,"Work Completed","Supplies","10/16/2023 12:20:00","2023-10-16 15:23:56","10/16/2023 15:23:00",1600030598,"1367-4F-GAS CONNECTORS             ","Payables","2023-10-16 00:00:00","2023-11-16 12:22:02"
478839,"Work Completed","APH-Plumbing","11/16/2023 10:09:00","2023-10-16 15:25:15","10/16/2023 15:25:00",1600030599,"1703-4A-TUB WASTE                  ","Payables","2023-10-16 00:00:00","2023-11-16 10:30:15"
478843,"Work Completed","APH-Plumbing",,"2023-10-16 16:02:24","10/16/2023 16:02:00",1600030599,"1055-1-2F-PLUMBING                 ","Payables","2023-10-16 00:00:00","2023-11-16 09:32:16"
478846,"Work Completed","Supplies","10/18/2023 12:52:00","2023-10-17 09:11:24","10/17/2023 09:11:00",1600030598,"3520-BLDG-SUPPLIES                 ","Payables","2023-10-17 00:00:00","2023-11-16 12:52:41"
478853,"Work Completed","APH-Boiler","10/17/2023 18:58:00","2023-10-17 09:38:58","11/18/2023 19:04:42",1600030600,"1051 - Boiler - Boiler down-leaking","Payables","2023-10-17 00:00:00","2023-11-18 19:04:42"
478855,"Work Completed","Supplies","10/16/2023 12:22:00","2023-10-17 10:00:56","10/17/2023 10:00:00",1600030598,"1097-4C-MED CAB                    ","Payables","2023-10-17 00:00:00","2023-11-16 12:23:00"
478857,"Work Completed","Supplies","10/17/2023 15:30:00","2023-10-17 10:13:39","10/17/2023 10:13:00",1600030598,"1086-BLDG-SIGNAGE                  ","Payables","2023-10-17 00:00:00","2023-11-16 15:31:00"
478858,"Work Completed","APH-Plumbing","10/19/2023 13:31:00","2023-10-17 10:14:22","10/17/2023 10:14:00",1600030561,"LL 152 CORRECTION 81-89 WADSWORTH  ","Payables","2023-10-17 00:00:00","2023-11-14 13:32:01"
478859,"Work Completed","Supplies","10/18/2023 12:54:00","2023-10-17 10:17:01","10/17/2023 10:17:00",1600030598,"                                   ","Payables","2023-10-17 00:00:00","2023-11-16 12:56:03"
478864,"Work Completed","APH-Plumbing","11/26/2023 07:31:00","2023-10-17 10:48:45","10/17/2023 10:48:00",1600030656,"1142-3-1B-INSTALL CHECK VALVE      ","Payables","2023-10-17 00:00:00","2023-12-04 17:40:36"
478866,"Work Completed","APH-Plumbing","10/18/2023 21:39:00","2023-10-17 10:51:20","10/17/2023 10:51:00",1600030656,"3507-5A-RADIATOR                   ","Payables","2023-10-17 00:00:00","2023-11-25 21:43:58"
478867,"Work Completed","Repairs","10/31/2023 09:15:00","2023-10-17 10:55:44","10/31/2023 10:55:00",1600030654,"3528-3F-REPAIRS                    ","Payables","2023-10-17 00:00:00","2023-12-01 15:01:37"
478868,"Work Completed","Supplies","11/16/2023 12:02:00","2023-10-17 10:57:43","10/17/2023 10:57:00",1600030598,"1063-marbel saddle                 ","Payables","2023-10-17 00:00:00","2023-11-16 12:03:54"
478877,"Work Completed","Supplies","10/18/2023 15:09:00","2023-10-17 11:24:43","10/17/2023 11:24:00",1600030598,"3506-2A-SUPPLIES                   ","Payables","2023-10-17 00:00:00","2023-11-16 15:10:30"
478879,"Work Completed","APH-Plumbing","11/14/2023 12:21:00","2023-10-17 11:31:30","10/17/2023 11:31:00",1600030561,"2042-5-BATHROOM LEAK               ","Payables","2023-10-17 00:00:00","2023-11-14 13:22:46"
478882,"Work Completed","APH-Plumbing","11/14/2023 09:43:00","2023-10-17 11:41:50","10/17/2023 11:41:00",1600030561,"2041-17-CONCEALED LEAK             ","Payables","2023-10-17 00:00:00","2023-11-14 09:49:32"
478883,"Work Completed","APH-Plumbing","10/17/2023 15:32:00","2023-10-17 11:43:23","10/17/2023 11:43:00",1600030599,"1097-4C-TUB STOPPAGE               ","Payables","2023-10-17 00:00:00","2023-11-16 15:32:34"
478896,"Work Completed","Supplies","10/19/2023 11:33:00","2023-10-17 12:34:14","10/17/2023 12:34:00",1600030598,"3540-BLDG-COMBO ALARMS(HPD)        ","Payables","2023-10-17 00:00:00","2023-11-16 11:34:37"
478897,"Work Completed","Supplies","10/19/2023 11:39:00","2023-10-17 12:38:08","10/17/2023 12:38:00",1600030598,"1087-2D-BATHROOM DOOR              ","Payables","2023-10-17 00:00:00","2023-11-16 11:40:53"
478903,"Work Completed","Supplies","10/19/2023 11:43:00","2023-10-17 13:04:24","10/17/2023 13:04:00",1600030598,"3500-BLDG-SPOUTS & SPINDLES        ","Payables","2023-10-17 00:00:00","2023-11-16 11:43:44"
478904,"Work Completed","Supplies","10/20/2023 11:48:00","2023-10-17 13:05:04","10/17/2023 13:05:00",1600030598,"1039-BLDG-SUPPLIES                 ","Payables","2023-10-17 00:00:00","2023-11-16 11:50:09"
478907,"Work Completed","Supplies","10/19/2023 11:43:00","2023-10-17 13:17:14","10/17/2023 13:17:00",1600030598,"3502-41-MEDICINE CABINET           ","Payables","2023-10-17 00:00:00","2023-11-16 11:44:45"
478934,"Work Completed","Repairs","10/18/2023 16:53:00","2023-10-17 15:12:51","10/18/2023 15:40:00",1600030597,"1021 - 2-BB - Kitchen Floor Repair ","Payables","2023-10-17 00:00:00","2023-11-17 15:25:58"
478942,"Work Completed","APH-Plumbing","11/16/2023 11:47:00","2023-10-17 15:54:09","10/17/2023 15:54:00",1600030599,"637-2A BATHROOM SINK OBSTRUCTION   ","Payables","2023-10-17 00:00:00","2023-11-20 09:40:49"
478946,"Work Completed","Repairs","10/31/2023 16:52:00","2023-10-17 16:28:36","10/31/2023 16:50:00",1600031116,"1367-3J Bathroom Repairs           ","Payables","2023-10-17 00:00:00","2024-02-11 16:53:22"
478948,"Work Completed","Repairs","01/04/2024 11:53:00","2023-10-17 16:45:47","01/04/2024 12:41:00",1600031116,"1025-32 Bathroom ceiling & wall    ","Payables","2023-10-17 00:00:00","2024-02-09 07:58:41"
478950,"Work Completed","Repairs","10/19/2023 11:25:00","2023-10-18 08:04:52","10/19/2023 11:25:00",1600030559,"1061 - 2-4D - Court 3 yr paint job ","Payables","2023-10-18 00:00:00","2023-11-14 11:27:36"
478951,"Work Completed","Repairs","10/27/2023 00:02:00","2023-10-18 08:37:46","10/18/2023 08:37:00",1600030597,"1181-A2-KITCHEN FLOOR              ","Payables","2023-10-18 00:00:00","2023-11-19 00:03:42"
478956,"Work Completed","APH-Boiler","10/18/2023 14:38:00","2023-10-18 09:28:36","10/18/2023 09:28:00",1600030962,"1908-boiler-hot water tank leak    ","Payables","2023-10-18 00:00:00","2024-01-17 14:39:06"
