WONumber,Category,BriefDesc,ItemCode,ItemDesc,Qty,UnitPrice,TotalAmt,CompleteDate,ExpenseType,Client,Vendor
477751,"Supplies","2041-BLDG-SUPPLIES(SEPTEMBER)      ","40-04551        ","Deodorant, lavender (5 gallon containers)",1,43.9,43.9,"2023-10-20 09:28:00","Payables","TPT PARTNERS LLC, 3163 BROADWAY","ALLTYPE MAINTENANCE CORP."
477751,"Supplies","2041-BLDG-SUPPLIES(SEPTEMBER)      ","40-00600        ","Bags, Garbage 23x17x46 Regular",2,37.5,75,"2023-10-20 09:28:00","Payables","TPT PARTNERS LLC, 3163 BROADWAY","ALLTYPE MAINTENANCE CORP."
477751,"Supplies","2041-BLDG-SUPPLIES(SEPTEMBER)      ","40-05615        ","LYNX SPRAY BOTTLE DISINFECTANT",4,10.43,41.72,"2023-10-20 09:28:00","Payables","TPT PARTNERS LLC, 3163 BROADWAY","ALLTYPE MAINTENANCE CORP."
477751,"Supplies","2041-BLDG-SUPPLIES(SEPTEMBER)      ","10-01300        ","Lock, Privacy",1,7.8,7.8,"2023-10-20 09:28:00","Payables","TPT PARTNERS LLC, 3163 BROADWAY","ALLTYPE MAINTENANCE CORP."
477751,"Supplies","2041-BLDG-SUPPLIES(SEPTEMBER)      ","40-00776        ","BAGS, MATTRESS (KING/QUEEN)",5,5.55,27.75,"2023-10-20 09:28:00","Payables","TPT PARTNERS LLC, 3163 BROADWAY","ALLTYPE MAINTENANCE CORP."
477751,"Supplies","2041-BLDG-SUPPLIES(SEPTEMBER)      ","40-00775        ","BAGS, MATTRESS (TWIN/FULL)",5,3.84,19.2,"2023-10-20 09:28:00","Payables","TPT PARTNERS LLC, 3163 BROADWAY","ALLTYPE MAINTENANCE CORP."
477751,"Supplies","2041-BLDG-SUPPLIES(SEPTEMBER)      ","20-00586        ","Fixture, Satco 13"" ceiling fixture w/o pull",1,13.5,13.5,"2023-10-20 09:28:00","Payables","TPT PARTNERS LLC, 3163 BROADWAY","ALLTYPE MAINTENANCE CORP."
477751,"Supplies","2041-BLDG-SUPPLIES(SEPTEMBER)      ","40-06000        ","Mop,Sticks",1,13.93,13.93,"2023-10-20 09:28:00","Payables","TPT PARTNERS LLC, 3163 BROADWAY","ALLTYPE MAINTENANCE CORP."
477751,"Supplies","2041-BLDG-SUPPLIES(SEPTEMBER)      ","40-04250        ","Caulking, Bathroom Silicone (white)",1,12.95,12.95,"2023-10-20 09:28:00","Payables","TPT PARTNERS LLC, 3163 BROADWAY","ALLTYPE MAINTENANCE CORP."
477781,"Supplies","1365-Bldg paint                    ","30-00300        ","Paint,#160 2 gallon (white)",1,64,64,"2023-09-28 08:42:00","Payables","LEMLE REALTY CORP., 2094 CRESTON AVENUE","ALLTYPE MAINTENANCE CORP."
477794,"Supplies","5032-BLDG-SUPPLIES                 ","10-00350        ","Cylinder, brass mortise",2,13.15,26.3,"2023-09-29 09:10:00","Payables","RIVULET ROW ASSOCIATES LLC, 541 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
477836,"Supplies","3501-15-VIOLATION SUPPLIES         ","30-00400        ","Paint, #160 5 gallon (white)",1,162,162,"2023-09-04 08:45:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 586 SOUTHERN BOULEVARD","ALLTYPE MAINTENANCE CORP."
477836,"Supplies","3501-15-VIOLATION SUPPLIES         ","30-01900        ","Primer, KILZ Mold & Mildew",2,41,82,"2023-09-04 08:45:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 586 SOUTHERN BOULEVARD","ALLTYPE MAINTENANCE CORP."
477836,"Supplies","3501-15-VIOLATION SUPPLIES         ","40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",2,60,120,"2023-09-04 08:45:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 586 SOUTHERN BOULEVARD","ALLTYPE MAINTENANCE CORP."
477842,"Supplies","3520-4A-SUPPLIES                   ","40-04240        ","Alarm, carbon monoxide/smoke electric",2,65,130,"2023-10-03 11:07:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 223-227 CYPRESS AVENUE AKA 649 EAST 137 STREET","ALLTYPE MAINTENANCE CORP."
477843,"Supplies","3520-BLDG-SUPPLIES                 ","40-04240        ","Alarm, carbon monoxide/smoke electric",2,65,130,"2023-10-03 11:09:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 223-227 CYPRESS AVENUE AKA 649 EAST 137 STREET","ALLTYPE MAINTENANCE CORP."
477843,"Supplies","3520-BLDG-SUPPLIES                 ","40-00125        ","1-5/8""x36"" Aluminum Door Sweep",2,13.4,26.8,"2023-10-03 11:09:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 223-227 CYPRESS AVENUE AKA 649 EAST 137 STREET","ALLTYPE MAINTENANCE CORP."
477858,"APH-Plumbing","1006-6H-PLUMBING                   ","35-02600        ","Wax Gaskets, deep",1,2.75,2.75,"2023-10-02 14:09:00","Payables","506 ASSOCIATES LLC, 506 FORT WASHINGTON AVE","ALLTYPE MAINTENANCE CORP."
477858,"APH-Plumbing","1006-6H-PLUMBING                   ","35-01050        ","Joni Bolts SOS",1,2.62,2.62,"2023-10-02 14:09:00","Payables","506 ASSOCIATES LLC, 506 FORT WASHINGTON AVE","ALLTYPE MAINTENANCE CORP."
477863,"Supplies","1182-BLDG-SUPPLIES                 ","40-03850        ","Bleach, 1 gallon",6,4.89,29.34,"2023-10-03 11:10:00","Payables","83 POST AVENUE ASSOCIATES LLC, 685 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
477863,"Supplies","1182-BLDG-SUPPLIES                 ","40-04551        ","Deodorant, lavender (5 gallon containers)",1,43.9,43.9,"2023-10-03 11:10:00","Payables","83 POST AVENUE ASSOCIATES LLC, 685 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
477868,"Supplies","1095-5E-SUPPLIES                   ","35-00060        ","DELTA SINGLE LEVER KITCHEN FAUCET #100-DST",1,140,140,"2023-10-03 11:11:00","Payables","ANDERSON REHAB ASSOCIATES, 963 ANDERSON AVENUE","ALLTYPE MAINTENANCE CORP."
477869,"Supplies","1095-2j-supplies                   ","35-00060        ","DELTA SINGLE LEVER KITCHEN FAUCET #100-DST",1,140,140,"2023-10-03 08:23:00","Payables","ANDERSON REHAB ASSOCIATES, 963 ANDERSON AVENUE","ALLTYPE MAINTENANCE CORP."
477892,"APH-Plumbing","1264-3A-SHOWER BODY                ","75-00106        ","Degreaser",1,25,25,"2023-10-04 14:01:00","Payables","276 WEST 135 ST. ASSOCIATES  L.P., 2544-46-48 EIGHTH AVENUE","ALLTYPE MAINTENANCE CORP."
477892,"APH-Plumbing","1264-3A-SHOWER BODY                ","30-01350        ","TAPE- DUCT",1,5.74,5.74,"2023-10-04 14:01:00","Payables","276 WEST 135 ST. ASSOCIATES  L.P., 2544-46-48 EIGHTH AVENUE","ALLTYPE MAINTENANCE CORP."
477892,"APH-Plumbing","1264-3A-SHOWER BODY                ","35-00251        ","Terry Wipes (Rags)",1,13.5,13.5,"2023-10-04 14:01:00","Payables","276 WEST 135 ST. ASSOCIATES  L.P., 2544-46-48 EIGHTH AVENUE","ALLTYPE MAINTENANCE CORP."
477900,"Supplies","1055-supplies                      ","40-04250        ","Caulking, Bathroom Silicone (white)",5,12.95,64.75,"2023-10-03 08:21:00","Payables","HAF EDGECOMBE ASSOCIATES LP, 128-136 EDGECOMBE AVENUE","ALLTYPE MAINTENANCE CORP."
477900,"Supplies","1055-supplies                      ","40-04551        ","Deodorant, lavender (5 gallon containers)",2,43.9,87.8,"2023-10-03 08:21:00","Payables","HAF EDGECOMBE ASSOCIATES LP, 128-136 EDGECOMBE AVENUE","ALLTYPE MAINTENANCE CORP."
477900,"Supplies","1055-supplies                      ","40-00600        ","Bags, Garbage 23x17x46 Regular",9,37.5,337.5,"2023-10-03 08:21:00","Payables","HAF EDGECOMBE ASSOCIATES LP, 128-136 EDGECOMBE AVENUE","ALLTYPE MAINTENANCE CORP."
477900,"Supplies","1055-supplies                      ","40-03850        ","Bleach, 1 gallon",6,4.89,29.34,"2023-10-03 08:21:00","Payables","HAF EDGECOMBE ASSOCIATES LP, 128-136 EDGECOMBE AVENUE","ALLTYPE MAINTENANCE CORP."
477900,"Supplies","1055-supplies                      ","40-06125        ","Paper Towels 1 Roll",24,1.83,43.92,"2023-10-03 08:21:00","Payables","HAF EDGECOMBE ASSOCIATES LP, 128-136 EDGECOMBE AVENUE","ALLTYPE MAINTENANCE CORP."
477901,"Supplies","1860-SUPPLIES                      ","40-04551        ","Deodorant, lavender (5 gallon containers)",2,43.9,87.8,"2023-10-03 08:22:00","Payables","AZURE HOLDINGS II LP, 226 WEST 144 STREET","ALLTYPE MAINTENANCE CORP."
477901,"Supplies","1860-SUPPLIES                      ","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",6,9.72,58.32,"2023-10-03 08:22:00","Payables","AZURE HOLDINGS II LP, 226 WEST 144 STREET","ALLTYPE MAINTENANCE CORP."
477901,"Supplies","1860-SUPPLIES                      ","20-00900        ","Switches, Single light pole (white)",10,1.55,15.5,"2023-10-03 08:22:00","Payables","AZURE HOLDINGS II LP, 226 WEST 144 STREET","ALLTYPE MAINTENANCE CORP."
477948,"Supplies","3524-BDG-SUPPLIES                  ","40-06125        ","Paper Towels 1 Roll",12,1.83,21.96,"2023-10-04 10:57:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 700 EAST 141 STREET","ALLTYPE MAINTENANCE CORP."
477948,"Supplies","3524-BDG-SUPPLIES                  ","40-04553        ","Deodrant, island tropic (5 gallon containers)",1,43.9,43.9,"2023-10-04 10:57:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 700 EAST 141 STREET","ALLTYPE MAINTENANCE CORP."
477948,"Supplies","3524-BDG-SUPPLIES                  ","40-08360        ","CLOROX WIPES 3 PACK75/CONT.",2,18.9,37.8,"2023-10-04 10:57:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 700 EAST 141 STREET","ALLTYPE MAINTENANCE CORP."
477948,"Supplies","3524-BDG-SUPPLIES                  ","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",2,9.72,19.44,"2023-10-04 10:57:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 700 EAST 141 STREET","ALLTYPE MAINTENANCE CORP."
477948,"Supplies","3524-BDG-SUPPLIES                  ","40-00600        ","Bags, Garbage 23x17x46 Regular",4,37.5,150,"2023-10-04 10:57:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 700 EAST 141 STREET","ALLTYPE MAINTENANCE CORP."
477948,"Supplies","3524-BDG-SUPPLIES                  ","35-01085        ","Pipe Elbow 90, 12",2,9.25,18.5,"2023-10-04 10:57:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 700 EAST 141 STREET","ALLTYPE MAINTENANCE CORP."
477948,"Supplies","3524-BDG-SUPPLIES                  ","35-01086        ","Pipe Elbow 90, 18",2,10.95,21.9,"2023-10-04 10:57:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 700 EAST 141 STREET","ALLTYPE MAINTENANCE CORP."
477948,"Supplies","3524-BDG-SUPPLIES                  ","35-01951        ","Tailpiece, 1 1/2 x 12 RB flange",2,9,18,"2023-10-04 10:57:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 700 EAST 141 STREET","ALLTYPE MAINTENANCE CORP."
477948,"Supplies","3524-BDG-SUPPLIES                  ","40-04000        ","Broom, Angle",2,9.13,18.26,"2023-10-04 10:57:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 700 EAST 141 STREET","ALLTYPE MAINTENANCE CORP."
477948,"Supplies","3524-BDG-SUPPLIES                  ","40-06000        ","Mop,Sticks",2,13.93,27.86,"2023-10-04 10:57:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 700 EAST 141 STREET","ALLTYPE MAINTENANCE CORP."
477948,"Supplies","3524-BDG-SUPPLIES                  ","40-05900        ","Mop, Head 24 oz",2,4.13,8.26,"2023-10-04 10:57:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 700 EAST 141 STREET","ALLTYPE MAINTENANCE CORP."
477948,"Supplies","3524-BDG-SUPPLIES                  ","40-04230        ","Alarm, 10yr Smoke alarms non removable batteries",3,53.33,159.99,"2023-10-04 10:57:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 700 EAST 141 STREET","ALLTYPE MAINTENANCE CORP."
477948,"Supplies","3524-BDG-SUPPLIES                  ","40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",3,60,180,"2023-10-04 10:57:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 700 EAST 141 STREET","ALLTYPE MAINTENANCE CORP."
477948,"Supplies","3524-BDG-SUPPLIES                  ","40-05560        ","Lobby Dust Pan ( black )",1,22.95,22.95,"2023-10-04 10:57:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 700 EAST 141 STREET","ALLTYPE MAINTENANCE CORP."
477948,"Supplies","3524-BDG-SUPPLIES                  ","40-08400        ","Wringer, 35 QT pail",1,103.5,103.5,"2023-10-04 10:57:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 700 EAST 141 STREET","ALLTYPE MAINTENANCE CORP."
477973,"Supplies","1711-5D-CABINETS                   ","05-04301        ","Wall Cab 33/18",1,207,207,"2023-10-12 10:41:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
477973,"Supplies","1711-5D-CABINETS                   ","05-04000        ","Wall Cab 30/18",1,192.05,192.05,"2023-10-12 10:41:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
477973,"Supplies","1711-5D-CABINETS                   ","05-04100        ","Wall Cab 30/30",2,274.85,549.7,"2023-10-12 10:41:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
477973,"Supplies","1711-5D-CABINETS                   ","05-03300        ","Wall Cab 15/30",2,167.9,335.8,"2023-10-12 10:41:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
477973,"Supplies","1711-5D-CABINETS                   ","05-04850        ","Blind Wall Cabinet BLW36/3930",1,284.05,284.05,"2023-10-12 10:41:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
477973,"Supplies","1711-5D-CABINETS                   ","05-02800        ","Sink Base 36",1,388.8,388.8,"2023-10-12 10:41:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
477973,"Supplies","1711-5D-CABINETS                   ","05-00300        ","Base Cabinet 18",1,264.5,264.5,"2023-10-12 10:41:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
477973,"Supplies","1711-5D-CABINETS                   ","05-00500        ","Base Cabinet 30",1,389.85,389.85,"2023-10-12 10:41:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
477973,"Supplies","1711-5D-CABINETS                   ","05-02565        ","Dishwasher Panel 3""",1,118.8,118.8,"2023-10-12 10:41:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
477973,"Supplies","1711-5D-CABINETS                   ","05-02530        ","Toe Kick",2,59.4,118.8,"2023-10-12 10:41:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
477973,"Supplies","1711-5D-CABINETS                   ","05-02500        ","Countertop (Custom)priced per order",1,523.25,523.25,"2023-10-12 10:41:00","Payables","BX-9E PARTNERS LP, 22-24 MARCY PLACE","ALLTYPE MAINTENANCE CORP."
477978,"Supplies","1029 - Bldg - supplies 10-3-23     ","40-00600        ","Bags, Garbage 23x17x46 Regular",8,37.5,300,"2023-10-04 10:50:00","Payables","75-89 WADSWORTH ASSOCIATES LLC, 75-89 WADSWORTH TERRACE","ALLTYPE MAINTENANCE CORP."
477978,"Supplies","1029 - Bldg - supplies 10-3-23     ","40-00776        ","BAGS, MATTRESS (KING/QUEEN)",30,5.55,166.5,"2023-10-04 10:50:00","Payables","75-89 WADSWORTH ASSOCIATES LLC, 75-89 WADSWORTH TERRACE","ALLTYPE MAINTENANCE CORP."
477979,"Supplies","3513-!B Supplies                   ","20-00561        ","GFI Outlets",4,15,60,"2023-10-04 10:56:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 582 COURTLANDT AVENUE","ALLTYPE MAINTENANCE CORP."
477979,"Supplies","3513-!B Supplies                   ","20-00590        ","Plate, GFI (white)",6,1.07,6.42,"2023-10-04 10:56:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 582 COURTLANDT AVENUE","ALLTYPE MAINTENANCE CORP."
477979,"Supplies","3513-!B Supplies                   ","20-00710        ","Plate, Receptacle duplex (white)",6,1.08,6.48,"2023-10-04 10:56:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 582 COURTLANDT AVENUE","ALLTYPE MAINTENANCE CORP."
477979,"Supplies","3513-!B Supplies                   ","20-00810        ","Plate, Single wall toggle (white)",6,2.03,12.18,"2023-10-04 10:56:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 582 COURTLANDT AVENUE","ALLTYPE MAINTENANCE CORP."
477979,"Supplies","3513-!B Supplies                   ","20-00850        ","Plate, 2 Gang Wall Switch",6,1.75,10.5,"2023-10-04 10:56:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 582 COURTLANDT AVENUE","ALLTYPE MAINTENANCE CORP."
477979,"Supplies","3513-!B Supplies                   ","20-00560        ","Duplex Outlets",6,1.5,9,"2023-10-04 10:56:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 582 COURTLANDT AVENUE","ALLTYPE MAINTENANCE CORP."
477979,"Supplies","3513-!B Supplies                   ","35-00200        ","Duo Strainers",6,6.5,39,"2023-10-04 10:56:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 582 COURTLANDT AVENUE","ALLTYPE MAINTENANCE CORP."
477979,"Supplies","3513-!B Supplies                   ","35-01400        ","Sink, Stainless Steel 25",4,66,264,"2023-10-04 10:56:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 582 COURTLANDT AVENUE","ALLTYPE MAINTENANCE CORP."
478002,"APH-Plumbing","1513.-310-PLUMBING                 ","35-02500        ","Wax Gaskets",1,2.5,2.5,"2023-10-06 09:52:00","Payables","2146 AMSTERDAM AVENUE, L.P., 2142 AMSTERDAM AVENUE","ALLTYPE MAINTENANCE CORP."
478003,"Supplies","1087-5A-DOOR                       ","10-00950        ","Hollow Core Door 36 x 80 slab",1,119.06,119.06,"2023-10-04 10:58:00","Payables","651 SOUTHERN ASSOCIATES, LP, 651 SOUTHERN BLVD.","ALLTYPE MAINTENANCE CORP."
478007,"Supplies","1021-1-0D -Vacancy Supplies 10-4-23","30-00300        ","Paint,#160 2 gallon (white)",1,64,64,"2023-10-04 10:53:00","Payables","555-565 ASSOCIATES LLC, 555-565 FORT WASHINGTON AVENUE","ALLTYPE MAINTENANCE CORP."
478007,"Supplies","1021-1-0D -Vacancy Supplies 10-4-23","30-00400        ","Paint, #160 5 gallon (white)",1,162,162,"2023-10-04 10:53:00","Payables","555-565 ASSOCIATES LLC, 555-565 FORT WASHINGTON AVENUE","ALLTYPE MAINTENANCE CORP."
478007,"Supplies","1021-1-0D -Vacancy Supplies 10-4-23","30-00825        ","PAINT, BENJ MOORE 2 GAL FLAT WHITE",1,31,31,"2023-10-04 10:53:00","Payables","555-565 ASSOCIATES LLC, 555-565 FORT WASHINGTON AVENUE","ALLTYPE MAINTENANCE CORP."
478008,"Supplies","1021-2-0F Vacancy supplies 10-4-23 ","30-00400        ","Paint, #160 5 gallon (white)",1,162,162,"2023-10-04 10:55:00","Payables","555-565 ASSOCIATES LLC, 555-565 FORT WASHINGTON AVENUE","ALLTYPE MAINTENANCE CORP."
478008,"Supplies","1021-2-0F Vacancy supplies 10-4-23 ","30-00300        ","Paint,#160 2 gallon (white)",1,64,64,"2023-10-04 10:55:00","Payables","555-565 ASSOCIATES LLC, 555-565 FORT WASHINGTON AVENUE","ALLTYPE MAINTENANCE CORP."
478008,"Supplies","1021-2-0F Vacancy supplies 10-4-23 ","30-00825        ","PAINT, BENJ MOORE 2 GAL FLAT WHITE",1,31,31,"2023-10-04 10:55:00","Payables","555-565 ASSOCIATES LLC, 555-565 FORT WASHINGTON AVENUE","ALLTYPE MAINTENANCE CORP."
478008,"Supplies","1021-2-0F Vacancy supplies 10-4-23 ","10-02000        ","Molding, 3/4 x 1/4 round (per 8 ft)",2,4,8,"2023-10-04 10:55:00","Payables","555-565 ASSOCIATES LLC, 555-565 FORT WASHINGTON AVENUE","ALLTYPE MAINTENANCE CORP."
478024,"Supplies","1101-2A-SUPPLIES                   ","50-02600        ","Tile, VCT 1/8TARKETT #1824 'SAND CASTLE'",2,95,190,"2023-10-05 10:26:00","Payables","BR AFFORDABLE JV LLC, 1038 BOSTON ROAD","ALLTYPE MAINTENANCE CORP."
478025,"Supplies","3500-51-DOOR                       ","10-00650        ","SLAB DOOR - 30X80",1,95,95,"2023-10-06 11:32:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 582 SOUTHERN BOULEVARD","ALLTYPE MAINTENANCE CORP."
478025,"Supplies","3500-51-DOOR                       ","10-01300        ","Lock, Privacy",1,7.8,7.8,"2023-10-06 11:32:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 582 SOUTHERN BOULEVARD","ALLTYPE MAINTENANCE CORP."
478031,"Supplies","1181BLDG-SUPPLIES                  ","35-01000        ","Toilet Fill Valve- hunter - A400 Fluidmaster",3,12.72,38.16,"2023-10-05 10:28:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
478031,"Supplies","1181BLDG-SUPPLIES                  ","40-00600        ","Bags, Garbage 23x17x46 Regular",4,37.5,150,"2023-10-05 10:28:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
478031,"Supplies","1181BLDG-SUPPLIES                  ","40-03850        ","Bleach, 1 gallon",6,4.89,29.34,"2023-10-05 10:28:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
478031,"Supplies","1181BLDG-SUPPLIES                  ","40-04551        ","Deodorant, lavender (5 gallon containers)",1,43.9,43.9,"2023-10-05 10:28:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
478031,"Supplies","1181BLDG-SUPPLIES                  ","35-01085        ","Pipe Elbow 90, 12",6,9.25,55.5,"2023-10-05 10:28:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
478031,"Supplies","1181BLDG-SUPPLIES                  ","35-01800        ","Spindle, Gerber Basin Hot",6,4.5,27,"2023-10-05 10:28:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
478031,"Supplies","1181BLDG-SUPPLIES                  ","35-01700        ","Spindle, Gerber Basin Cold",6,4.5,27,"2023-10-05 10:28:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
478031,"Supplies","1181BLDG-SUPPLIES                  ","50-02450        ","Tile, Towel Bar (only) w/spring",3,7.7,23.1,"2023-10-05 10:28:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
478031,"Supplies","1181BLDG-SUPPLIES                  ","35-00800        ","Handles, Gerber Basin Pair",6,6.5,39,"2023-10-05 10:28:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
478033,"Supplies","1181-A2-SUPPLIES                   ","35-00060        ","DELTA SINGLE LEVER KITCHEN FAUCET #100-DST",1,140,140,"2023-10-05 10:28:00","Payables","678 ACADEMY STREET LLC, 678 ACADEMY STREET","ALLTYPE MAINTENANCE CORP."
478034,"Supplies","105-3B Cabinets                    ","05-04400        ","Wall Cab 36/30",2,305.9,611.8,"2023-10-04 08:57:00","Payables","PONT ELEVE ASSOCIATES LP, 150-160 WEST 168TH STREET","ALLTYPE MAINTENANCE CORP."
478034,"Supplies","105-3B Cabinets                    ","05-04000        ","Wall Cab 30/18",2,192.05,384.1,"2023-10-04 08:57:00","Payables","PONT ELEVE ASSOCIATES LP, 150-160 WEST 168TH STREET","ALLTYPE MAINTENANCE CORP."
478034,"Supplies","105-3B Cabinets                    ","05-00700        ","Base Cabinet 36",3,430.1,1290.3,"2023-10-04 08:57:00","Payables","PONT ELEVE ASSOCIATES LP, 150-160 WEST 168TH STREET","ALLTYPE MAINTENANCE CORP."
478034,"Supplies","105-3B Cabinets                    ","05-02530        ","Toe Kick",2,59.4,118.8,"2023-10-04 08:57:00","Payables","PONT ELEVE ASSOCIATES LP, 150-160 WEST 168TH STREET","ALLTYPE MAINTENANCE CORP."
478034,"Supplies","105-3B Cabinets                    ","05-02700        ","Sink Base 33",1,369.9,369.9,"2023-10-04 08:57:00","Payables","PONT ELEVE ASSOCIATES LP, 150-160 WEST 168TH STREET","ALLTYPE MAINTENANCE CORP."
478034,"Supplies","105-3B Cabinets                    ","05-02500        ","Countertop (Custom)priced per order",1,632.5,632.5,"2023-10-04 08:57:00","Payables","PONT ELEVE ASSOCIATES LP, 150-160 WEST 168TH STREET","ALLTYPE MAINTENANCE CORP."
478035,"Supplies","3540-2F-SUPPLIES/VIOLATION         ","10-00450        ","SLAB DOOR - 24X80",1,80,80,"2023-10-06 11:12:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1033-1037 AVENUE SAINT JOHN","ALLTYPE MAINTENANCE CORP."
478035,"Supplies","3540-2F-SUPPLIES/VIOLATION         ","10-00650        ","SLAB DOOR - 30X80",1,95,95,"2023-10-06 11:12:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1033-1037 AVENUE SAINT JOHN","ALLTYPE MAINTENANCE CORP."
478035,"Supplies","3540-2F-SUPPLIES/VIOLATION         ","20-00586        ","Fixture, Satco 13"" ceiling fixture w/o pull",5,13.5,67.5,"2023-10-06 11:12:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1033-1037 AVENUE SAINT JOHN","ALLTYPE MAINTENANCE CORP."
478035,"Supplies","3540-2F-SUPPLIES/VIOLATION         ","30-01330        ","BLUE PAINTERS TAPE",1,10.92,10.92,"2023-10-06 11:12:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1033-1037 AVENUE SAINT JOHN","ALLTYPE MAINTENANCE CORP."
478035,"Supplies","3540-2F-SUPPLIES/VIOLATION         ","30-00400        ","Paint, #160 5 gallon (white)",1,162,162,"2023-10-06 11:12:00","Payables","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 1033-1037 AVENUE SAINT JOHN","ALLTYPE MAINTENANCE CORP."
